event_id,event_name,platform,event_status,event_group,event_desc,param_count,param_keys
sp_organs_yes_new,,"Android,iOS",未管理,,,143,"eyebrow_length_left,eyebrow_thickness_left,eye_length_left,面部-窄脸_right,眼睛-眼睑下至_left,eye_updown_left,眼睛-倾斜_right,eye_updown,eyebrow_3D丰眉弓,face_jawline_right,eye_length,鼻子-鼻翼,eye_length_right,面部-3D丰额头,eye_upturned_eyes,面部-V脸_left,眼睛-眼高_right,eye_pupil,眉毛-倾斜_right,嘴巴-宽度_left,鼻子-山根,眼睛-大小_left,face_atrium,面部-V脸,-,面部-尖下巴,微笑,面部-人中,眼睛-大小,face_jawline,眉毛-眉头间距,面部-颧骨_left,eyebrow_length_right,eye_outer_corner_right,if_search,眉毛-间距_left,眼睛-眼高_left,eye_updown_right,面部-发际线,鼻子-大小,face_smooth_face,嘴巴-倾斜,eye_inner_corner_right,face_head_cover,面部-太阳穴_left,entrance_info,mouth_full_lips_right,component_version,mouth_full_lips,面部-下颌_right,eye_inner_corner_left,嘴巴-微笑,眉毛-提眉_left,眉毛-上下_right,M唇,eye_outer_corner_left,面部-下颌_left,eye_upturned_eyes_right,脸型,面部-小脸,mouth_full_lips_below,eye_pupil_right,peak_left,面部-短脸,面部-下颌,眼睛-开眼角,eyebrow_length,面部-颧骨_right,length_left,鼻子-鼻翼_left,嘴巴-上下,eye_pupil_left,眉毛-提眉,eyebrow_peak_right,面部-颅顶饱满,full_lips_left,面部-颧骨,full_lips_right,嘴巴-M唇,眼睛-眼高,眉毛-上下,eyebrow_peak,面部-去双下巴,眼睛-眼距,眉毛-眉头间距_right,眉毛-上下_left,thickness,_right,眼睛-倾斜,_left,icon_name,mode,鼻子-鼻梁,面部-下巴,鼻子-鼻翼_right,眼睛-眼距_left,嘴巴-宽度_right,eye_upturned_eyes_left,眉毛-间距,眉毛-倾斜_left,眉毛-倾斜,eye_inner_corner,鼻子-提升,面部-额头,面部-窄脸,嘴巴-白牙,面部-太阳穴,eyebrow_thickness_right,嘴巴-宽度,面部-小脸_left,眉毛-间距_right,眼睛-眼睑下至_right,眼睛-开眼角_left,面部-太阳穴_right,face_jawline_left,面部-V脸_right,mouth_full_lips_left,eye_outer_corner,面部-颅顶,眼睛-开眼角_right,eyebrow_thickness,面部-窄脸_left,眼睛-祛眼袋,thickness_right,眉毛-眉头间距_left,眉毛-提眉_right,atrium,面部-小脸_right,眼睛-眼距_right,length,peak,length_right,eyebrow_peak_left,眼睛-倾斜_left,嘴巴-大小,full_lips,眼睛-眼睑下至,嘴巴-左右,鼻子-鼻尖,眼睛-大小_right,thickness_left,peak_right,mouth_full_lips_above"
sp_original_sound,,"Android,iOS",未管理,,,5,"mode,if_search,icon_name,分类,component_version"
sp_output,,"Android,iOS",未管理,,,4,"mode,if_search,icon_name,component_version"
sp_output_fps_tab,,"Android,iOS",未管理,,,6,"mode,click_type,档位,if_search,icon_name,component_version"
sp_output_media_tab,,"Android,iOS",未管理,,,6,"mode,click_type,media_type,if_search,icon_name,component_version"
sp_output_picture_quality_status,,iOS,未管理,,,5,"mode,media_type,icon_name,status,component_version"
sp_output_picture_quality_tab,,iOS,未管理,,,5,"mode,click_type,target_type,icon_name,component_version"
sp_output_resolution_tab,,"Android,iOS",未管理,,,6,"mode,click_type,档位,if_search,icon_name,component_version"
sp_partface_tab,,"Android,iOS",未管理,,,6,"mode,classify,if_search,icon_name,分类,component_version"
sp_pic_operate,,"Android,iOS",未管理,,,5,"mode,if_search,icon_name,分类,component_version"
sp_pic_tab,,"Android,iOS",未管理,,,6,"mode,来源,if_search,icon_name,分类,component_version"
sp_picture_quality_click,,"Android,iOS",已管理,,,8,"mode,from_type,target_type,if_search,from,icon_name,entrance_type,component_version"
sp_picture_quality_later_btn_click,,Android,未管理,,,6,"mode,tab_name,if_search,msg_id,icon_name,component_version"
sp_picture_quality_modetab_click,,"Android,iOS",未管理,,,7,"mode,click_type,tab_name,if_search,icon_name,entrance_type,component_version"
sp_picture_quality_modetab_exp,,"Android,iOS",未管理,,,6,"mode,tab_name,if_search,icon_name,entrance_type,component_version"
sp_picture_quality_no,,"Android,iOS",未管理,,,13,"from_type,operation_list,save_type,target_type,icon_name,component_version,mode,duration,resolution_type,media_type,tab_name,if_search,entrance_type"
sp_picture_quality_start_deal,,"Android,iOS",未管理,,,9,"mode,from_type,duration,resolution_type,media_type,target_type,if_search,icon_name,component_version"
sp_picture_quality_type_click,,"Android,iOS",未管理,,,8,"mode,from_type,click_type,target_type,if_search,icon_name,entrance_type,component_version"
sp_picture_quality_video_time_click,,iOS,未管理,,,0,
sp_picture_quality_yes,,"Android,iOS",已管理,,,12,"mode,from_type,duration,resolution_type,operation_list,media_type,target_type,tab_name,if_search,icon_name,entrance_type,component_version"
sp_prepage_progress_bar_drag,,"Android,iOS",未管理,,,3,"mode,icon_name,component_version"
sp_quality_apply,,"Android,iOS",未管理,,,9,"分辨率,mode,视频片段时长,属性,if_search,entrance_type,icon_name,类型,component_version"
sp_quality_apply_save,画质修复_应用效果保存,"Android,iOS",已管理,,画质修复_应用效果保存,23,"分辨率,from_type,属性,is_body,portrait_level,is_face,is_adjust,save_type,deal_type,target_type,task_id,slide_range,icon_name,component_version,mode,duration,resolution_type,视频片段时长,is_batch,media_type,task_type,entrance_type,类型"
sp_quality_cancel,,iOS,未管理,,,14,"分辨率,属性,帧率,icon_name,component_version,上传时长,mode,视频片段时长,总时长,if_search,下载时长,等待上传时长,处理时长,转码时长"
sp_quality_completed,,"Android,iOS",未管理,,,33,"tech_api_delivery_retry_error_code,属性,tech_api_delivery_retry_error_message,tech_api_query_retry_count,tech_upload_retry_error_code,retry_error_code,tech_api_query_retry_error_message,帧率,icon_name,component_version,mode,retry_count,tech_upload_retry_count,等待上传时长,retry,转码时长,tech_api_delivery_retry_count,分辨率,tech_upload_retry,retry_process,tech_upload_retry_error_message,tech_api_retry,tech_api_delivery_retry,上传时长,retry_mode,视频片段时长,总时长,retry_error_message,if_search,下载时长,处理时长,tech_api_query_retry,tech_api_query_retry_error_code"
sp_quality_fail,,"Android,iOS",未管理,,,31,"tech_api_delivery_retry_error_code,属性,tech_api_delivery_retry_error_message,tech_api_query_retry_count,tech_upload_retry_error_code,retry_error_code,错误码,tech_api_query_retry_error_message,帧率,icon_name,tech_error_message,component_version,mode,retry_count,tech_upload_retry_count,retry,tech_api_delivery_retry_count,分辨率,tech_upload_retry,retry_process,tech_upload_retry_error_message,tech_api_retry,tech_api_delivery_retry,原因,retry_mode,视频片段时长,retry_error_message,if_search,tech_api_query_retry,tech_api_query_retry_error_code,tech_cancelReason"
sp_quality_upload,,"Android,iOS",未管理,,,9,"分辨率,mode,帧率档位,视频片段时长,属性,if_search,帧率,icon_name,component_version"
sp_quality_window_click,,"Android,iOS",未管理,,,6,"mode,if_search,icon_name,点击,分类,component_version"
sp_quality_window_show,,"Android,iOS",未管理,,,5,"mode,if_search,icon_name,分类,component_version"
sp_read_draft,,Android,未管理,,,5,"mode,来源,if_search,icon_name,component_version"
sp_recognition_labelsave,,iOS,未管理,,,7,"mode,tab_id,recognition_label,if_search,model_id,icon_name,component_version"
sp_removeoil,,iOS,未管理,,,4,"mode,来源,icon_name,component_version"
sp_removeoil_apply,,Android,未管理,,,8,"mode,auto,hair_removeoil,is_portrait,manual,icon_name,entrance_info,component_version"
sp_removeoil_auto_tab_click,,iOS,未管理,,,5,"mode,tab_name,type,icon_name,component_version"
sp_removeoil_facelist_click,,iOS,未管理,,,3,"mode,icon_name,component_version"
sp_removeoil_no,,iOS,未管理,,,3,"mode,icon_name,component_version"
sp_removeoil_tab,,iOS,未管理,,,5,"mode,tab_name,type,icon_name,component_version"
sp_removeoil_yes,,iOS,未管理,,,3,"mode,icon_name,component_version"
sp_removeoilyes,,iOS,未管理,,,8,"mode,auto,hair_removeoil,is_portrait,manual,icon_name,entrance_info,component_version"
sp_removoil_contrast,,iOS,未管理,,,3,"mode,icon_name,component_version"
sp_replace,,"Android,iOS",未管理,,,5,"mode,if_search,icon_name,分类,component_version"
sp_replaceno,,"Android,iOS",未管理,,,3,"mode,icon_name,component_version"
sp_replaceyes,,"Android,iOS",未管理,,,5,"mode,if_search,icon_name,分类,component_version"
sp_retouch,,Android,未管理,,,6,"mode,来源,if_search,enter_source,icon_name,component_version"
sp_retouch_subfunction_click,,"Android,iOS",未管理,,,6,"mode,click_type,tab,if_search,icon_name,component_version"
sp_retouchno,,"Android,iOS",未管理,,,4,"mode,if_search,icon_name,component_version"
sp_retouchyes,,"Android,iOS",未管理,,,7,"mode,tabName,来源,is_portrait,enter_source,icon_name,component_version"
sp_retouchyes_new,,Android,未管理,,,4,"mode,enter_source,icon_name,component_version"
sp_rewatermark_apply,,"Android,iOS",未管理,,,7,"mode,category_id,media_type,sp_length,resolution,icon_name,component_version"
sp_rewatermark_cancel,,"Android,iOS",未管理,,,15,"deal_length,tech_api_retry,waitingupload_length,upload_length,resolution,icon_name,download_length,component_version,mode,category_id,media_type,sp_length,total_length,tech_cancelReason,retry"
sp_rewatermark_completed,,"Android,iOS",未管理,,,18,"retry_process,deal_length,tech_api_retry,waitingupload_length,retry_error_code,upload_length,resolution,icon_name,download_length,component_version,mode,retry_mode,category_id,media_type,retry_error_message,sp_length,total_length,retry"
sp_rewatermark_reset,,"Android,iOS",未管理,,,4,"mode,tab_name,icon_name,component_version"
sp_rewatermark_textclean_frame_click,,"Android,iOS",未管理,,,5,"mode,btn_name,tab_name,icon_name,component_version"
sp_rewatermark_textclean_tab_click,,iOS,未管理,,,4,"mode,btn_name,icon_name,component_version"
sp_rewatermark_upload,,"Android,iOS",未管理,,,7,"mode,category_id,media_type,sp_length,resolution,icon_name,component_version"
sp_roboneo_interface_enter,,iOS,未管理,,,4,"mode,if_search,icon_name,component_version"
sp_rotate,,"Android,iOS",未管理,,,5,"mode,if_search,icon_name,分类,component_version"
sp_save_button,,"Android,iOS",未管理,,,8,"mode,clean_circle,import_format,if_search,icon_name,export_format,quality,component_version"
sp_save_draft,,"Android,iOS",未管理,,,5,"mode,if_search,icon_name,分类,component_version"
sp_save_in_album,,"Android,iOS",未管理,,,4,"mode,if_search,icon_name,component_version"
sp_save_source,,iOS,未管理,,,8,"mode,enter_from,edit_enter_from,if_search,first_source,icon_name,second_source,component_version"
sp_save_to_album,,"Android,iOS",未管理,,,15,"remaining_disk_space,fps,is_retry,bitrate,video_format,is_retry_after_transcoding,from_scheme,resolution,icon_name,component_version,mode,media_type,width,if_search,height"
sp_save_to_album_failed,,"Android,iOS",未管理,,,18,"target_url,remaining_disk_space,fps,is_retry,bitrate,video_format,is_retry_after_transcoding,from_scheme,resolution,icon_name,component_version,mode,media_type,error_description,width,export_url,error_code,height"
sp_save_to_album_success,,"Android,iOS",未管理,,,15,"remaining_disk_space,fps,is_retry,bitrate,video_format,is_retry_after_transcoding,from_scheme,resolution,icon_name,component_version,mode,media_type,width,if_search,height"
sp_search_click,,Android,未管理,,,4,"mode,enter_type,icon_name,component_version"
sp_select_face_enter,,"Android,iOS",未管理,,,6,"mode,状态,来源,if_search,icon_name,component_version"
sp_sesp_setcover_yestcover_yes,,"Android,iOS",未管理,,,5,"mode,tab,if_search,icon_name,component_version"
sp_setcover_click,,"Android,iOS",未管理,,,4,"mode,if_search,icon_name,component_version"
sp_setcover_no,,"Android,iOS",未管理,,,4,"mode,if_search,icon_name,component_version"
sp_setcover_replace_click,,"Android,iOS",未管理,,,4,"mode,if_search,icon_name,component_version"
sp_setcover_tab_click,,"Android,iOS",未管理,,,6,"mode,tab,if_search,type,icon_name,component_version"
sp_silent_show,,Android,未管理,,,3,"mode,icon_name,component_version"
sp_single_contrast_line_slide,,"Android,iOS",未管理,,,4,"mode,if_search,icon_name,component_version"
sp_skin_color,,"Android,iOS",未管理,,,6,"mode,来源,if_guide_bubble,if_search,icon_name,component_version"
sp_skin_color_apply,,"Android,iOS",未管理,,,9,"skin_evenly,mode,is_auto,is_portrait,is_manual,if_search,icon_name,is_skin,component_version"
sp_skin_color_contrast,,"Android,iOS",未管理,,,3,"mode,icon_name,component_version"
sp_skin_color_manual_click,,Android,未管理,,,3,"mode,icon_name,component_version"
sp_skin_color_material_apply,,"Android,iOS",未管理,,,11,"skin_evenly,mode,chromacity,brightness,is_manual,range,if_search,material_id,warm_cool_color,icon_name,component_version"
sp_skin_color_material_click,,"Android,iOS",未管理,,,6,"mode,click_type,if_search,material_id,icon_name,component_version"
sp_skin_color_material_yes,,"Android,iOS",未管理,,,8,"skin_evenly,mode,range,if_search,material_id,warm_cool_color,icon_name,component_version"
sp_skin_color_model_download_completed,,"Android,iOS",未管理,,,4,"mode,if_search,icon_name,component_version"
sp_skin_color_model_download_fail,,"Android,iOS",未管理,,,3,"mode,icon_name,component_version"
sp_skin_color_model_download_window_click,,"Android,iOS",未管理,,,5,"mode,btn_name,if_search,icon_name,component_version"
sp_skin_color_model_download_window_show,,"Android,iOS",未管理,,,4,"mode,if_search,icon_name,component_version"
sp_skin_color_no,,"Android,iOS",未管理,,,4,"mode,if_search,icon_name,component_version"
sp_skin_color_paint,,Android,未管理,,,5,"mode,target_type,icon_name,pen_type,component_version"
sp_skin_color_tab_click,,"Android,iOS",未管理,,,5,"mode,click_type,tab_name,icon_name,component_version"
sp_skin_color_yes,,"Android,iOS",未管理,,,7,"mode,tab_name,is_portrait,if_search,material_id,icon_name,component_version"
sp_slide_adjust,,"Android,iOS",未管理,,,6,"mode,sub_function,slide,function_name,icon_name,component_version"
sp_slimming_apply,,"Android,iOS",未管理,,,4,"organs_status,mode,icon_name,component_version"
sp_slimming_back_reset,,"Android,iOS",未管理,,,4,"mode,icon_name,类型,component_version"
sp_slimming_facelist_click,,"Android,iOS",未管理,,,4,"mode,if_search,icon_name,component_version"
sp_slimming_facelist_show,,"Android,iOS",未管理,,,4,"mode,if_search,icon_name,component_version"
sp_slimming_organs_click,,"Android,iOS",未管理,,,5,"organs_status,mode,if_search,icon_name,component_version"
sp_slimming_reset,,"Android,iOS",未管理,,,3,"mode,icon_name,component_version"
sp_slimming_reset_window_click,,"Android,iOS",未管理,,,4,"mode,btn_name,icon_name,component_version"
sp_slimming_reset_window_show,,"Android,iOS",未管理,,,3,"mode,icon_name,component_version"
sp_slimming_try,,"Android,iOS",未管理,,,6,"organs_status,mode,画笔大小,if_search,icon_name,component_version"
sp_slimming_yes,,"Android,iOS",未管理,,,5,"organs_status,mode,画笔大小,icon_name,component_version"
sp_smooth,,"Android,iOS",未管理,,,5,"mode,来源,if_search,icon_name,component_version"
sp_smooth_apply,,"Android,iOS",未管理,,,6,"mode,mod,ab_subfunction,if_search,icon_name,component_version"
sp_smooth_material_apply,,iOS,未管理,,,7,"mode,face_subfunction,subfunction,slide,icon_name,function_mode,component_version"
sp_smooth_material_yes,,"Android,iOS",未管理,,,8,"mode,face_subfunction,subfunction,slide,if_search,icon_name,function_mode,component_version"
sp_smooth_no,,iOS,未管理,,,4,"mode,if_search,icon_name,component_version"
sp_smooth_subfunction_click,,iOS,未管理,,,6,"mode,tab_name,subfunction_name,if_search,icon_name,component_version"
sp_smooth_tab_click,,iOS,未管理,,,5,"mode,tab_name,if_search,icon_name,component_version"
sp_smoothyes,,"Android,iOS",未管理,,,6,"mode,ab_subfunction,is_portrait,if_search,icon_name,component_version"
sp_sort,,"Android,iOS",未管理,,,5,"mode,来源,if_search,icon_name,component_version"
sp_sort_delete,,"Android,iOS",未管理,,,3,"mode,icon_name,component_version"
sp_sortno,,"Android,iOS",未管理,,,4,"mode,if_search,icon_name,component_version"
sp_sortyes,,"Android,iOS",未管理,,,3,"mode,icon_name,component_version"
sp_speed,,"Android,iOS",未管理,,,6,"mode,来源,if_search,icon_name,类型,component_version"
sp_speed_apply,,"Android,iOS",未管理,,,8,"mode,曲线,标准倍速,声音变调,icon_name,类型,分类,component_version"
sp_speed_dot_add,,"Android,iOS",未管理,,,4,"mode,曲线,icon_name,component_version"
sp_speed_dot_delete,,"Android,iOS",未管理,,,4,"mode,曲线,icon_name,component_version"
sp_speed_edit_click,,"Android,iOS",未管理,,,4,"mode,曲线,icon_name,component_version"
sp_speed_editpage_no,,"Android,iOS",未管理,,,4,"mode,曲线,icon_name,component_version"
sp_speed_editpage_yes,,"Android,iOS",未管理,,,4,"mode,曲线,icon_name,component_version"
sp_speed_material_click,,"Android,iOS",未管理,,,4,"mode,曲线,icon_name,component_version"
sp_speed_play_click,,"Android,iOS",未管理,,,6,"mode,if_search,entrance,icon_name,status,component_version"
sp_speed_reset,,"Android,iOS",未管理,,,5,"mode,if_search,icon_name,分类,component_version"
sp_speed_tab,,"Android,iOS",未管理,,,6,"mode,if_search,icon_name,类型,分类,component_version"
sp_speedno,,"Android,iOS",未管理,,,5,"mode,classify,if_search,icon_name,component_version"
sp_speedyes,,"Android,iOS",未管理,,,10,"mode,曲线,标准倍速,来源,if_search,声音变调,icon_name,类型,分类,component_version"
sp_startimport,,iOS,未管理,,,9,"实况照片数,mode,时长,if_search,gif张数,视频段数,图片张数,icon_name,component_version"
sp_suit_tab_click,,"Android,iOS",未管理,,,6,"mode,click_type,tab_id,if_search,icon_name,component_version"
sp_systemshare,,Android,未管理,,,5,"mode,片段数,icon_name,页面,component_version"
sp_task_list_add,,Android,未管理,,,5,"mode,if_search,task_id,icon_name,component_version"
sp_tech__file_delete,,Android,未管理,,,6,"mode,duration,filepath,if_search,icon_name,component_version"
sp_tech_canvas_size_correct,,iOS,未管理,,,5,"mode,before,after,icon_name,component_version"
sp_tech_clip_empty,,iOS,未管理,,,3,"mode,icon_name,component_version"
sp_tech_clip_size_correct,,iOS,未管理,,,5,"mode,before,after,icon_name,component_version"
sp_tech_cloudservice_cover_upload_fail,,iOS,未管理,,,6,"mode,error_message,if_search,error_code,icon_name,component_version"
sp_tech_database_prepare_error,,iOS,未管理,,,6,"before_error_description,before_error_code,error_description,remaining_disk_space,free_memory,error_code"
sp_tech_database_retry_success,,iOS,未管理,,,2,"before_error_description,before_error_code"
sp_tech_video_import_fail,,iOS,未管理,,,6,"mode,tech_resource_width,tech_resource_height,tech_resource_duration,icon_name,component_version"
sp_timecut_enter,,"Android,iOS",未管理,,,6,"mode,is_batch,target_type,if_search,icon_name,component_version"
sp_timecut_no,,"Android,iOS",未管理,,,6,"mode,time_type,target_type,if_search,icon_name,component_version"
sp_timecut_no_click,,"Android,iOS",未管理,,,7,"mode,duration,deal_duration,if_search,ori_duration,icon_name,component_version"
sp_timecut_type_click,,"Android,iOS",未管理,,,7,"mode,click_type,time_type,target_type,if_search,icon_name,component_version"
sp_timecut_yes,,"Android,iOS",未管理,,,10,"mode,duration,is_batch,time_type,is_cost_enough,target_type,if_search,ori_duration,icon_name,component_version"
sp_tool_homesave,,Android,未管理,,,5,"mode,function_info,if_search,icon_name,component_version"
sp_tooth,,iOS,未管理,,,4,"mode,来源,icon_name,component_version"
sp_tooth_apply,,iOS,未管理,,,7,"mode,orthodontic,白牙,manual_white_teeth,icon_name,entrance_info,component_version"
sp_tooth_facelist_click,,iOS,未管理,,,4,"mode,is_choose,icon_name,component_version"
sp_tooth_no,,iOS,未管理,,,3,"mode,icon_name,component_version"
sp_tooth_tab_click,,iOS,未管理,,,4,"mode,tab_name,icon_name,component_version"
sp_tooth_yes,,iOS,未管理,,,5,"mode,来源,is_portrait,icon_name,component_version"
sp_tooth_yes_new,,iOS,未管理,,,6,"mode,orthodontic,白牙,manual_white_teeth,icon_name,component_version"
sp_transit,,"Android,iOS",未管理,,,4,"mode,来源,icon_name,component_version"
sp_transit_apply,,"Android,iOS",未管理,,,8,"mode,tab_id,速度,转场分类,icon_name,素材ID,trans_duration,component_version"
sp_transit_tab_click,,"Android,iOS",未管理,,,5,"mode,click_type,转场分类,icon_name,component_version"
sp_transit_try,,"Android,iOS",未管理,,,6,"mode,tab_id,转场分类,icon_name,素材ID,component_version"
sp_transit_try_click,,iOS,未管理,,,7,"mode,tab_id,转场分类,来源,icon_name,素材ID,component_version"
sp_transit_window_click,,Android,未管理,,,5,"mode,icon_name,点击,分类,component_version"
sp_transit_window_show,,Android,未管理,,,4,"mode,icon_name,分类,component_version"
sp_transitno,,Android,未管理,,,3,"mode,icon_name,component_version"
sp_transityes,,"Android,iOS",未管理,,,11,"mode,tab_id,应用个数,速度,转场分类,来源,icon_name,素材ID,分类,trans_duration,component_version"
sp_use_to_all,,"Android,iOS",未管理,,,6,"mode,click_type,classify,entrance_type,icon_name,component_version"
sp_videoedit_start,,"Android,iOS",未管理,,,5,"mode,if_search,start_source,icon_name,component_version"
sp_vip_unlock,,iOS,未管理,,,5,"mode,unlock_type,if_search,icon_name,component_version"
sp_voice,,"Android,iOS",未管理,,,5,"mode,if_search,icon_name,分类,component_version"
sp_voiceno,,"Android,iOS",未管理,,,4,"mode,icon_name,分类,component_version"
sp_voiceyes,,"Android,iOS",未管理,,,7,"mode,滑竿值,use_to_all_recording,if_search,icon_name,分类,component_version"
sp_whiten,,"Android,iOS",未管理,,,6,"mode,if_guide_bubble,来源,if_search,icon_name,component_version"
sp_whiten_apply,,"Android,iOS",未管理,,,15,"orthodontic,mod,is_manual,icon_name,is_skin,entrance_info,component_version,skin_evenly,is_auto,mode,白牙,slide,manual_white_teeth,is_portrait,if_search"
sp_whiten_yes,,"Android,iOS",未管理,,,8,"mode,来源,tab_name,is_portrait,if_search,material_id,icon_name,component_version"
sp_wrinkle_apply,,"Android,iOS",未管理,,,6,"mode,wrinkle_remove,if_search,icon_name,entrance_info,component_version"
sp_wrinkle_remove,,"Android,iOS",未管理,,,5,"mode,来源,if_search,icon_name,component_version"
sp_wrinkle_remove_apply,,iOS,未管理,,,5,"mode,wrinkle_remove,icon_name,entrance_info,component_version"
sp_wrinkle_remove_yes,,"Android,iOS",未管理,,,6,"mode,wrinkle_remove,if_search,icon_name,entrance_info,component_version"
sp_wrinkle_yes,,Android,未管理,,,4,"mode,wrinkle_remove,icon_name,component_version"
start_ads_request,开始请求广告,"Android,iOS",已管理,,开始请求广告,7,"ad_unit_id,ad_format,meepo_abcode,trace_info,source,meepo_abcount,ad_placement"
start_ads_show,开始请求展示广告,"Android,iOS",已管理,,开始请求展示广告,7,"ad_unit_id,ad_format,meepo_abcode,trace_info,source,meepo_abcount,ad_placement"
start_trial_annual,,iOS,未管理,,,2,"account_id,trace_info"
strategy_popup_click,策略弹窗点击,"Android,iOS",已管理,,策略弹窗点击时上报,7,"account_id,meepo_abcode,pop_id,trace_info,meepo_abcount,strategy_name,pop_type"
strategy_popup_show,策略弹窗曝光,"Android,iOS",已管理,,策略弹窗出现时触发,7,"account_id,meepo_abcode,pop_id,trace_info,meepo_abcount,strategy_name,pop_type"
strategy_popup_sub_success,通过「订阅优惠策略」点击 continue 后调起支付页面并订阅成功,"Android,iOS",已管理,,「新手优惠策略」点击 continue 后调起支付页面并订阅年sku成功；点击首页横幅并订阅年sku成功；通过其他场景进入订阅页面但被新手付费策略触达且订阅年sku成功,7,"rest_of_time,meepo_abcode,pop_id,trace_info,meepo_abcount,strategy_name,pop_type"
sub_cancel,,Android,未管理,,,0,
sub_detail_annual,,iOS,未管理,,,2,"account_id,trace_info"
sub_detail_monthly,,iOS,未管理,,,2,"account_id,trace_info"
sub_error,,Android,未管理,,,1,resultCode
sub_success_3month,,Android,未管理,,,6,"af_currency,meepo_abcode,trace_info,currency,af_content_id,meepo_abcount"
sub_success_3month_from_background,,Android,未管理,,,0,
sub_success_3month_from_bm,,Android,未管理,,,0,
sub_success_3month_from_bokeh,,Android,未管理,,,0,
sub_success_3month_from_details,,Android,未管理,,,0,
sub_success_3month_from_eraser,,Android,未管理,,,0,
sub_success_3month_from_filter,,Android,未管理,,,1,filter_pack_id
sub_success_3month_from_firm,,Android,未管理,,,0,
sub_success_3month_from_foundation,,Android,未管理,,,0,
sub_success_3month_from_glitter,,Android,未管理,,,0,
sub_success_3month_from_high_res,,Android,未管理,,,0,
sub_success_3month_from_highlighter,,Android,未管理,,,0,
sub_success_3month_from_hint,,Android,未管理,,,0,
sub_success_3month_from_homepage,,Android,未管理,,,0,
sub_success_3month_from_makeup,,Android,未管理,,,1,makeup_id
sub_success_3month_from_matte,,Android,未管理,,,0,
sub_success_3month_from_mylook,,Android,未管理,,,0,
sub_success_3month_from_onboarding,,Android,未管理,,,0,
sub_success_3month_from_popup,,Android,未管理,,,0,
sub_success_3month_from_relight,,Android,未管理,,,0,
sub_success_3month_from_remove_settings,,Android,未管理,,,0,
sub_success_3month_from_sculpt,,Android,未管理,,,0,
sub_success_3month_from_settings_banner,,Android,未管理,,,0,
sub_success_3month_from_skin_tone,,Android,未管理,,,0,
sub_success_3month_from_teeth,,Android,未管理,,,0,
sub_success_annual,,"Android,iOS",未管理,,,6,"af_currency,meepo_abcode,trace_info,currency,af_content_id,meepo_abcount"
sub_success_annual_from_background,,iOS,未管理,,,3,"mids_material_id,mids_category_id,trace_info"
sub_success_annual_from_bm,,iOS,未管理,,,1,trace_info
sub_success_annual_from_bokeh,,iOS,未管理,,,1,trace_info
sub_success_annual_from_details,,iOS,未管理,,,1,trace_info
sub_success_annual_from_eraser,,iOS,未管理,,,1,trace_info
sub_success_annual_from_filter,,iOS,未管理,,,1,trace_info
sub_success_annual_from_firm,,iOS,未管理,,,1,trace_info
sub_success_annual_from_foundation,,iOS,未管理,,,1,trace_info
sub_success_annual_from_glitter,,iOS,未管理,,,1,trace_info
sub_success_annual_from_hairdye,,iOS,未管理,,,3,"mids_material_id,mids_category_id,trace_info"
sub_success_annual_from_highlighter,,iOS,未管理,,,1,trace_info
sub_success_annual_from_hint,,"Android,iOS",未管理,,,1,trace_info
sub_success_annual_from_homepage,,iOS,未管理,,,1,trace_info
sub_success_annual_from_makeup,,iOS,未管理,,,4,"is_ai,mids_material_id,mids_category_id,trace_info"
sub_success_annual_from_matte,,iOS,未管理,,,1,trace_info
sub_success_annual_from_mylook,,iOS,未管理,,,1,trace_info
sub_success_annual_from_promos,,iOS,未管理,,,1,trace_info
sub_success_annual_from_relight,,iOS,未管理,,,1,trace_info
sub_success_annual_from_sculpt,,iOS,未管理,,,2,"source_2,trace_info"
sub_success_annual_from_skin_tone,,iOS,未管理,,,2,"trace_info,source_type"
sub_success_annual_from_smooth_presets,,iOS,未管理,,,1,trace_info
sub_success_annual_from_teeth,,iOS,未管理,,,1,trace_info
sub_success_monthly,,"Android,iOS",未管理,,,7,"af_currency,account_id,meepo_abcode,trace_info,currency,af_content_id,meepo_abcount"
sub_success_monthly_from_background,,iOS,未管理,,,3,"mids_material_id,mids_category_id,trace_info"
sub_success_monthly_from_bm,,iOS,未管理,,,1,trace_info
sub_success_monthly_from_bokeh,,iOS,未管理,,,1,trace_info
sub_success_monthly_from_details,,iOS,未管理,,,1,trace_info
sub_success_monthly_from_eraser,,iOS,未管理,,,1,trace_info
sub_success_monthly_from_filter,,iOS,未管理,,,1,trace_info
sub_success_monthly_from_firm,,iOS,未管理,,,1,trace_info
sub_success_monthly_from_foundation,,iOS,未管理,,,1,trace_info
sub_success_monthly_from_glitter,,iOS,未管理,,,1,trace_info
sub_success_monthly_from_hairdye,,iOS,未管理,,,3,"mids_material_id,mids_category_id,trace_info"
sub_success_monthly_from_highlighter,,iOS,未管理,,,1,trace_info
sub_success_monthly_from_hint,,Android,未管理,,,0,
sub_success_monthly_from_homepage,,iOS,未管理,,,1,trace_info
sub_success_monthly_from_makeup,,iOS,未管理,,,4,"is_ai,mids_material_id,mids_category_id,trace_info"
sub_success_monthly_from_matte,,iOS,未管理,,,1,trace_info
sub_success_monthly_from_mylook,,iOS,未管理,,,1,trace_info
sub_success_monthly_from_relight,,iOS,未管理,,,1,trace_info
sub_success_monthly_from_sculpt,,iOS,未管理,,,2,"source_2,trace_info"
