月份,市场,平台,渠道/自然,功能,进入人数,打勾人数,活跃人数,打勾渗透率,进入渗透率,进入排名,打勾排名
2026-01,巴西,Android,Organic,Face Fix,110.48387096774194,23.64516129032258,4043.064516129032,0.006253686890059274,0.02935503811583181,26,30
2026-01,巴西,Android,Organic,Filters,592.516129032258,168.6451612903226,4043.064516129032,0.04642081703135372,0.1617719851891085,2,7
2026-01,巴西,Android,Organic,Glitter,62.61290322580645,14.548387096774194,4043.064516129032,0.0038699981079735307,0.01658068016456679,35,35
2026-01,巴西,Android,Organic,Glowup,134.2258064516129,34.03225806451613,4043.064516129032,0.00921173917706395,0.03624171492483457,21,26
2026-01,巴西,Android,Organic,Hair,531.3870967741935,187.74193548387098,4043.064516129032,0.05171975245034184,0.1456106765290094,4,6
2026-01,巴西,Android,Organic,Magic,604.8709677419355,319.64516129032256,4043.064516129032,0.08659297512492659,0.16400105723226815,1,1
2026-01,巴西,Android,Organic,Makeup,387.7741935483871,213.0,4043.064516129032,0.05733350119466257,0.10492379465230674,6,4
2026-01,巴西,Android,Organic,Matte,34.67741935483871,13.741935483870968,4043.064516129032,0.003577695033830436,0.00926302467622802,42,37
2026-01,巴西,Android,Organic,Muscle,103.48387096774194,36.193548387096776,4043.064516129032,0.010136847072776132,0.028916193592332252,27,25
2026-01,巴西,Android,Organic,Mykit,63.0,0.0,4043.064516129032,0.0,0.017051190933728446,34,43
2026-01,巴西,Android,Organic,Plump,157.74193548387098,63.03225806451613,4043.064516129032,0.017065111813747792,0.04266385571688181,16,18
2026-01,巴西,Android,Organic,Preset,123.12903225806451,14.903225806451612,4043.064516129032,0.0038691050682028686,0.03240255243421641,23,36
2026-01,巴西,Android,Organic,Prism,30.580645161290324,10.741935483870968,4043.064516129032,0.002869071481078971,0.00822508684029342,44,40
2026-01,巴西,Android,Organic,Relight,234.29032258064515,110.70967741935483,4043.064516129032,0.02813106625117304,0.06046538454840758,12,14
2026-01,巴西,Android,Organic,Reshape,314.6774193548387,213.1290322580645,4043.064516129032,0.05719691751872813,0.0844871197005109,7,5
2026-01,巴西,Android,Organic,Resize,102.96774193548387,50.935483870967744,4043.064516129032,0.013444120086361595,0.02733340626226016,28,22
2026-01,巴西,Android,Organic,Skin Tone,141.58064516129033,84.25806451612904,4043.064516129032,0.022354516621556533,0.037793799338413744,18,15
2026-01,巴西,Android,Organic,Smooth,226.38709677419354,161.09677419354838,4043.064516129032,0.043387696253200346,0.06085721141678985,11,9
2026-01,巴西,Android,Organic,Stamp,33.483870967741936,7.161290322580645,4043.064516129032,0.0019161195197572312,0.009042713353942357,43,41
2026-01,巴西,Android,Organic,Teeth,127.74193548387096,0.0,4043.064516129032,0.0,0.033603620909486126,22,43
2026-01,巴西,Android,Organic,Text,38.483870967741936,5.32258064516129,4043.064516129032,0.0015752927970415903,0.010689962711299931,39,42
2026-01,巴西,Android,non-Organic,AI Expand,640.258064516129,291.0,19178.83870967742,0.01523199009070755,0.03340626692338817,24,20
2026-01,巴西,Android,non-Organic,AI Image,3964.935483870968,1556.225806451613,19178.83870967742,0.08122453044768593,0.20677874353689446,2,4
2026-01,巴西,Android,non-Organic,AI Repair,604.0645161290323,262.93548387096774,19178.83870967742,0.013817755495172708,0.03173961470201456,25,21
2026-01,巴西,Android,non-Organic,AI Replace,210.70967741935485,101.3225806451613,19178.83870967742,0.005250931841535138,0.010938552856782002,38,35
2026-01,巴西,Android,non-Organic,AI Retouch,3893.3225806451615,1941.7096774193549,19178.83870967742,0.10084410588605185,0.20229172362750575,4,1
2026-01,巴西,Android,non-Organic,AI Tattoo,763.483870967742,299.03225806451616,19178.83870967742,0.015603202746309582,0.03985004282420529,21,19
2026-01,巴西,Android,non-Organic,Acne,455.2903225806452,225.96774193548387,19178.83870967742,0.01162558676056816,0.02347149259537385,31,25
2026-01,巴西,Android,non-Organic,Adjust,833.741935483871,364.9032258064516,19178.83870967742,0.01878353009080162,0.042960388482252525,17,16
2026-01,巴西,Android,non-Organic,Background,993.4193548387096,243.4516129032258,19178.83870967742,0.012679270548968311,0.051620558506055333,14,23
2026-01,巴西,Android,non-Organic,Blur,302.4516129032258,141.29032258064515,19178.83870967742,0.007190001094357188,0.015466348073309646,34,30
2026-01,巴西,Android,non-Organic,Body,1039.2903225806451,584.0,19178.83870967742,0.029933800450538353,0.05351992414535231,12,10
2026-01,巴西,Android,non-Organic,Bokeh,172.90322580645162,53.61290322580645,19178.83870967742,0.002754283845386843,0.00889732294928657,43,39
2026-01,巴西,Android,non-Organic,Brighten,576.6451612903226,265.38709677419354,19178.83870967742,0.013766261959172714,0.029895230305446184,27,22
2026-01,巴西,Android,non-Organic,Concealer,860.9354838709677,362.1290322580645,19178.83870967742,0.018765416615183307,0.044637615261709764,16,17
2026-01,巴西,Android,non-Organic,Contour,210.83870967741936,100.41935483870968,19178.83870967742,0.005229813295366676,0.010935033460078767,39,36
2026-01,巴西,Android,non-Organic,Crop,679.3548387096774,458.4193548387097,19178.83870967742,0.023734275758524187,0.03513750975649099,23,14
2026-01,巴西,Android,non-Organic,Dark Circles,382.80645161290323,180.61290322580646,19178.83870967742,0.00933745686475962,0.019812043971748367,33,26
2026-01,巴西,Android,non-Organic,Details,182.16129032258064,68.19354838709677,19178.83870967742,0.003523801218137368,0.009408719126571667,42,38
2026-01,巴西,Android,non-Organic,Effects,1028.5806451612902,147.29032258064515,19178.83870967742,0.007696677614180865,0.053402668466425135,13,28
2026-01,巴西,Android,non-Organic,Eraser,1582.7096774193549,695.516129032258,19178.83870967742,0.036296378605393705,0.0828633490604883,8,8
2026-01,巴西,Android,non-Organic,Expression,454.5483870967742,172.67741935483872,19178.83870967742,0.008922574378582853,0.02348020240170891,30,27
2026-01,巴西,Android,non-Organic,Eye Brighten,239.29032258064515,109.06451612903226,19178.83870967742,0.005640004600848236,0.012394021443372236,37,34
2026-01,巴西,Android,non-Organic,Face,3446.8709677419356,1365.225806451613,19178.83870967742,0.07074797810987783,0.1787891474193445,6,5
2026-01,巴西,Android,non-Organic,Face Fix,523.3225806451613,147.09677419354838,19178.83870967742,0.007601334340426388,0.027001019734533536,28,29
2026-01,巴西,Android,non-Organic,Filters,3804.0,1037.225806451613,19178.83870967742,0.05393683930862586,0.1977527614030676,5,7
2026-01,巴西,Android,non-Organic,Glitter,438.4193548387097,116.06451612903226,19178.83870967742,0.006000449483410913,0.022690045857204355,32,32
2026-01,巴西,Android,non-Organic,Glowup,815.258064516129,228.48387096774192,19178.83870967742,0.011859616274534263,0.042289002897383535,18,24
2026-01,巴西,Android,non-Organic,Hair,4596.903225806452,1783.3870967741937,19178.83870967742,0.0933224722961197,0.24074117706970358,1,3
2026-01,巴西,Android,non-Organic,Magic,3916.2580645161293,1855.5806451612902,19178.83870967742,0.096213896481609,0.2031454082311939,3,2
2026-01,巴西,Android,non-Organic,Makeup,2640.548387096774,1320.3870967741937,19178.83870967742,0.06863994146650854,0.13727167233031365,7,6
2026-01,巴西,Android,non-Organic,Matte,192.7741935483871,68.87096774193549,19178.83870967742,0.003564972305602312,0.00999708062598882,40,37
2026-01,巴西,Android,non-Organic,Muscle,805.4516129032259,302.1290322580645,19178.83870967742,0.01575816677779579,0.04197198500689758,19,18
2026-01,巴西,Android,non-Organic,Mykit,468.7741935483871,0.0,19178.83870967742,0.0,0.024370992148489923,29,44
2026-01,巴西,Android,non-Organic,Plump,1093.0645161290322,516.4516129032259,19178.83870967742,0.026717419520013896,0.05652961016408278,11,11
2026-01,巴西,Android,non-Organic,Preset,798.5806451612904,132.2258064516129,19178.83870967742,0.006740484076451424,0.0409647226324365,20,31
2026-01,巴西,Android,non-Organic,Prism,131.3548387096774,51.774193548387096,19178.83870967742,0.0026652264118756175,0.006771803904286891,44,40
2026-01,巴西,Android,non-Organic,Relight,1471.6129032258063,680.9354838709677,19178.83870967742,0.03545740495709188,0.07669323151438655,9,9
2026-01,巴西,Android,non-Organic,Reshape,1114.4193548387098,491.2903225806452,19178.83870967742,0.025146329148262692,0.057392017508218436,10,12
2026-01,巴西,Android,non-Organic,Resize,268.35483870967744,113.12903225806451,19178.83870967742,0.005796467187510982,0.013736784254874852,36,33
2026-01,巴西,Android,non-Organic,Skin Tone,761.9677419354839,396.83870967741933,19178.83870967742,0.020547741734475152,0.03947791306821473,22,15
2026-01,巴西,Android,non-Organic,Smooth,915.7741935483871,478.258064516129,19178.83870967742,0.024683822201057436,0.047364770649561676,15,13
2026-01,巴西,Android,non-Organic,Stamp,183.6451612903226,34.935483870967744,19178.83870967742,0.0018185412950131278,0.009522575854575378,41,41
2026-01,巴西,Android,non-Organic,Teeth,600.9354838709677,0.12903225806451613,19178.83870967742,7.007747620912865e-06,0.030983554198639008,26,43
2026-01,巴西,Android,non-Organic,Text,278.38709677419354,32.38709677419355,19178.83870967742,0.0016809576646635482,0.014489980454817182,35,42
2026-01,巴西,iOS,Organic,AI Expand,134.48387096774192,53.54838709677419,5051.774193548387,0.010687257715479013,0.026699316506166578,32,26
2026-01,巴西,iOS,Organic,AI Image,248.19354838709677,25.838709677419356,5051.774193548387,0.005233554560146184,0.04683408789447724,25,33
2026-01,巴西,iOS,Organic,AI Repair,212.09677419354838,78.90322580645162,5051.774193548387,0.015692055280336657,0.04237178536712152,28,24
2026-01,巴西,iOS,Organic,AI Replace,63.354838709677416,22.677419354838708,5051.774193548387,0.004508289177546984,0.01264464652624785,41,34
2026-01,巴西,iOS,Organic,AI Retouch,1050.225806451613,398.8709677419355,5051.774193548387,0.08009040247471806,0.2059111481323408,5,7
2026-01,巴西,iOS,Organic,AI Tattoo,99.38709677419355,19.64516129032258,5051.774193548387,0.004081647529153852,0.020423374524244843,35,35
2026-01,巴西,iOS,Organic,Acne,707.5806451612904,558.6129032258065,5051.774193548387,0.11550106523542357,0.1457696575411073,9,4
2026-01,巴西,iOS,Organic,Adjust,653.3225806451613,278.5483870967742,5051.774193548387,0.055431340412396904,0.12878542622685396,12,11
2026-01,巴西,iOS,Organic,Background,238.48387096774192,17.258064516129032,5051.774193548387,0.003583216548795289,0.04662136447534947,26,37
2026-01,巴西,iOS,Organic,Blur,328.16129032258067,217.03225806451613,5051.774193548387,0.043362400412074315,0.06503371826452158,20,15
2026-01,巴西,iOS,Organic,Body,652.4516129032259,455.16129032258067,5051.774193548387,0.0903330301201473,0.12991167611763382,11,6
2026-01,巴西,iOS,Organic,Bokeh,124.48387096774194,37.38709677419355,5051.774193548387,0.007573360174615458,0.02498564441087853,34,30
2026-01,巴西,iOS,Organic,Brighten,221.83870967741936,118.41935483870968,5051.774193548387,0.023726918199297804,0.044612817530817715,27,21
2026-01,巴西,iOS,Organic,Concealer,318.7741935483871,143.41935483870967,5051.774193548387,0.029350603163325377,0.06469772955310592,21,19
2026-01,巴西,iOS,Organic,Contour,88.83870967741936,45.87096774193548,5051.774193548387,0.009007532672132399,0.017652552841655907,38,28
2026-01,巴西,iOS,Organic,Crop,329.64516129032256,241.19354838709677,5051.774193548387,0.04834925688890142,0.06618867852667475,19,12
2026-01,巴西,iOS,Organic,Dark Circles,255.06451612903226,206.16129032258064,5051.774193548387,0.042599936446275896,0.052344654582006225,24,16
2026-01,巴西,iOS,Organic,Details,88.29032258064517,28.580645161290324,5051.774193548387,0.005885311382191744,0.017883850833754936,37,32
2026-01,巴西,iOS,Organic,Effects,316.5806451612903,2.5161290322580645,5051.774193548387,0.00048471610915785804,0.05807563872060694,22,42
2026-01,巴西,iOS,Organic,Eraser,617.4516129032259,353.2258064516129,5051.774193548387,0.07086449326890118,0.12334852934083301,13,9
2026-01,巴西,iOS,Organic,Expression,203.48387096774192,45.16129032258065,5051.774193548387,0.008869045282161207,0.03970747924705729,29,29
2026-01,巴西,iOS,Organic,Eye Brighten,122.45161290322581,87.93548387096774,5051.774193548387,0.018395079590865036,0.025353176782592808,33,22
2026-01,巴西,iOS,Organic,Face,1463.8064516129032,585.1290322580645,5051.774193548387,0.11497517322566451,0.28889240587789894,1,5
2026-01,巴西,iOS,Organic,Face Fix,288.38709677419354,52.903225806451616,5051.774193548387,0.010255265565159414,0.05642261067006192,23,27
2026-01,巴西,iOS,Organic,Filters,1484.2903225806451,239.0,5051.774193548387,0.04601009408423004,0.27522395192138005,3,14
2026-01,巴西,iOS,Organic,Glitter,105.06451612903226,13.35483870967742,5051.774193548387,0.002499972456224622,0.019937259445982135,36,40
2026-01,巴西,iOS,Organic,Glowup,358.38709677419354,88.0,5051.774193548387,0.017334729901968365,0.06991483190802954,18,23
2026-01,巴西,iOS,Organic,Hair,722.5483870967741,202.7741935483871,5051.774193548387,0.04129912870129629,0.14660835979929165,8,18
2026-01,巴西,iOS,Organic,Magic,1410.3870967741937,799.516129032258,5051.774193548387,0.16128871029023226,0.27815781506324977,2,2
2026-01,巴西,iOS,Organic,Makeup,791.8709677419355,388.0967741935484,5051.774193548387,0.07789677094050011,0.15644759864123786,7,8
2026-01,巴西,iOS,Organic,Matte,81.87096774193549,37.38709677419355,5051.774193548387,0.007322917022601504,0.01636471612064253,40,31
2026-01,巴西,iOS,Organic,Muscle,193.8709677419355,57.193548387096776,5051.774193548387,0.011748007802600307,0.039019127560743896,30,25
2026-01,巴西,iOS,Organic,Mykit,84.58064516129032,0.0,5051.774193548387,0.0,0.017012782165811396,39,43
2026-01,巴西,iOS,Organic,Plump,385.7741935483871,128.16129032258064,5051.774193548387,0.025988572540900777,0.07772319613554486,16,20
2026-01,巴西,iOS,Organic,Preset,200.58064516129033,18.64516129032258,5051.774193548387,0.003537218786036093,0.037039911417612106,31,38
2026-01,巴西,iOS,Organic,Prism,59.58064516129032,18.612903225806452,5051.774193548387,0.003672950892523313,0.011866678253886315,42,36
2026-01,巴西,iOS,Organic,Relight,835.3225806451613,395.83870967741933,5051.774193548387,0.06244557672682888,0.13664330809846764,10,10
2026-01,巴西,iOS,Organic,Reshape,1271.5483870967741,991.9354838709677,5051.774193548387,0.19683097513554432,0.25164593640764477,4,1
2026-01,巴西,iOS,Organic,Resize,411.5483870967742,212.09677419354838,5051.774193548387,0.0413487713567844,0.08012653099838817,15,17
2026-01,巴西,iOS,Organic,Skin Tone,374.38709677419354,239.16129032258064,5051.774193548387,0.04816346172952499,0.07567365458386527,17,13
2026-01,巴西,iOS,Organic,Smooth,948.8387096774194,776.1290322580645,5051.774193548387,0.15761405983217913,0.19176252572380814,6,3
2026-01,巴西,iOS,Organic,Stamp,59.0,12.870967741935484,5051.774193548387,0.002699690111536507,0.011864702740765901,43,39
2026-01,巴西,iOS,Organic,Teeth,413.7096774193548,0.0,5051.774193548387,0.0,0.0810077479862545,14,43
2026-01,巴西,iOS,Organic,Text,43.29032258064516,3.064516129032258,5051.774193548387,0.0006807219879505699,0.00873209816943499,44,41
2026-01,巴西,iOS,non-Organic,AI Expand,1.3548387096774193,0.4838709677419355,34.41935483870968,0.015291149031678644,0.06397848700104423,26,28
2026-01,巴西,iOS,non-Organic,AI Image,5.612903225806452,0.6774193548387096,34.41935483870968,0.022950474173118095,0.1660074534161904,7,23
2026-01,巴西,iOS,non-Organic,AI Repair,2.967741935483871,1.2580645161290323,34.41935483870968,0.03876084388206634,0.09195144688274516,15,13
2026-01,巴西,iOS,non-Organic,AI Replace,1.0,0.3870967741935484,34.41935483870968,0.01125043060875486,0.05463195626191071,31,31
2026-01,巴西,iOS,non-Organic,AI Retouch,6.935483870967742,2.3548387096774195,34.41935483870968,0.06523990952614829,0.19587038236032905,5,7
2026-01,巴西,iOS,non-Organic,AI Tattoo,0.8709677419354839,0.41935483870967744,34.41935483870968,0.012844126468713088,0.046966134131419986,36,30
2026-01,巴西,iOS,non-Organic,Acne,2.064516129032258,1.4838709677419355,34.41935483870968,0.04331630812014561,0.07756302444306222,21,10
2026-01,巴西,iOS,non-Organic,Adjust,3.6774193548387095,1.1290322580645162,34.41935483870968,0.032777298061102494,0.11387880824330317,14,16
2026-01,巴西,iOS,non-Organic,Background,2.225806451612903,0.22580645161290322,34.41935483870968,0.0057542179025065286,0.07237515503807788,23,34
2026-01,巴西,iOS,non-Organic,Blur,1.2903225806451613,0.6451612903225806,34.41935483870968,0.017861209711669556,0.04854652317372644,35,26
2026-01,巴西,iOS,non-Organic,Body,4.645161290322581,3.3548387096774195,34.41935483870968,0.09692907900891451,0.13854636579250065,8,4
2026-01,巴西,iOS,non-Organic,Bokeh,0.8064516129032258,0.16129032258064516,34.41935483870968,0.004402653608054873,0.04448783532228893,38,36
2026-01,巴西,iOS,non-Organic,Brighten,1.3548387096774193,0.7419354838709677,34.41935483870968,0.023265347153947406,0.0517808423764041,33,22
2026-01,巴西,iOS,non-Organic,Concealer,1.6451612903225807,0.7419354838709677,34.41935483870968,0.02033450544999517,0.0568358836492059,30,24
