月份,市场,平台,功能,进入人数,打勾人数,渠道/自然
2026-03-01T00:00:00,整体,Android,AI Expand,298.9032258064516,111.51612903225806,Organic
2026-04-01T00:00:00,整体,Android,Flawless,0.0,0.0,Organic
2026-06-01T00:00:00,整体,Android,Acne,448.44444444444446,294.2962962962963,Organic
2026-03-01T00:00:00,整体,iOS,AI Repair,539.5806451612904,196.16129032258064,Organic
2026-03-01T00:00:00,整体,iOS,Details,364.9032258064516,125.3225806451613,Organic
2026-01-01T00:00:00,整体,iOS,Face,5128.5161290322585,2196.935483870968,Organic
2026-08-01T00:00:00,整体,iOS,AI Expand,422.1666666666667,219.0,Organic
2026-01-01T00:00:00,整体,Android,Bokeh,417.741935483871,236.06451612903226,Organic
2026-08-01T00:00:00,整体,Android,Mykit,307.5,0.0,Organic
2026-04-01T00:00:00,整体,Android,Glitter,289.4,41.266666666666666,Organic
2026-03-01T00:00:00,整体,iOS,Crop,669.3870967741935,477.03225806451616,Organic
2026-03-01T00:00:00,整体,iOS,Prism,134.70967741935485,35.58064516129032,Organic
2026-05-01T00:00:00,整体,Android,Brighten,305.35483870967744,162.93548387096774,Organic
2026-02-01T00:00:00,整体,Android,Prism,148.5,58.285714285714285,Organic
2026-07-01T00:00:00,整体,iOS,Glitter,519.0645161290323,82.61290322580645,Organic
2026-07-01T00:00:00,整体,iOS,Brighten,664.8709677419355,330.64516129032256,Organic
2026-04-01T00:00:00,整体,Android,AI Expand,269.5,105.26666666666667,Organic
2026-03-01T00:00:00,整体,Android,Effects,566.4193548387096,25.387096774193548,Organic
2026-06-01T00:00:00,整体,iOS,Glitter,561.0370370370371,85.14814814814815,Organic
2026-06-01T00:00:00,整体,iOS,Face Fix,988.8888888888889,167.03703703703704,Organic
2026-05-01T00:00:00,整体,Android,Preset,565.5806451612904,54.225806451612904,Organic
2026-04-01T00:00:00,整体,iOS,AI Image,1100.1,134.33333333333334,Organic
2026-02-01T00:00:00,整体,iOS,Concealer,990.1785714285714,458.32142857142856,Organic
2026-06-01T00:00:00,整体,iOS,Eye Brighten,492.25925925925924,318.55555555555554,Organic
2026-05-01T00:00:00,整体,Android,Background,528.6774193548387,64.09677419354838,Organic
2026-04-01T00:00:00,整体,iOS,AI Replace,266.93333333333334,108.4,Organic
2026-04-01T00:00:00,整体,Android,Collarbone,0.0,0.0,Organic
2026-03-01T00:00:00,整体,iOS,Hair,2068.6774193548385,565.741935483871,Organic
2026-07-01T00:00:00,整体,Android,Preset,473.93548387096774,53.29032258064516,Organic
2026-03-01T00:00:00,整体,Android,Glowup,414.51612903225805,113.06451612903226,Organic
2026-08-01T00:00:00,整体,Android,Collarbone,0.0,0.0,Organic
2026-02-01T00:00:00,整体,iOS,Magic,3939.1785714285716,2202.8928571428573,Organic
2026-01-01T00:00:00,整体,iOS,Matte,359.6774193548387,175.19354838709677,Organic
2026-03-01T00:00:00,整体,Android,Hair,1298.1612903225807,365.0967741935484,Organic
2026-08-01T00:00:00,整体,iOS,Prism,210.83333333333334,55.666666666666664,Organic
2026-07-01T00:00:00,整体,iOS,Reshape,2496.2258064516127,1690.6129032258063,Organic
2026-07-01T00:00:00,整体,Android,AI Tattoo,202.41935483870967,43.32258064516129,Organic
2026-07-01T00:00:00,整体,Android,Smooth,770.6451612903226,508.5806451612903,Organic
2026-03-01T00:00:00,整体,iOS,Teeth,961.258064516129,0.0,Organic
2026-06-01T00:00:00,整体,iOS,Blur,791.8888888888889,452.4074074074074,Organic
2026-04-01T00:00:00,整体,iOS,Teeth,1019.5333333333333,0.0,Organic
2026-05-01T00:00:00,整体,iOS,Flawless,0.0,0.0,Organic
2026-06-01T00:00:00,整体,Android,Blur,361.14814814814815,170.14814814814815,Organic
2026-03-01T00:00:00,整体,Android,Dark Circles,206.4516129032258,131.51612903225808,Organic
2026-02-01T00:00:00,整体,iOS,Details,366.32142857142856,126.92857142857143,Organic
2026-08-01T00:00:00,整体,iOS,Eraser,2315.5,1191.6666666666667,Organic
2026-02-01T00:00:00,整体,iOS,Stamp,183.82142857142858,40.07142857142857,Organic
2026-07-01T00:00:00,整体,iOS,Smooth,2955.935483870968,2122.5806451612902,Organic
2026-03-01T00:00:00,整体,iOS,Contour,366.83870967741933,190.67741935483872,Organic
2026-04-01T00:00:00,整体,Android,Acne,463.56666666666666,303.7,Organic
2026-03-01T00:00:00,整体,iOS,AI Tattoo,274.35483870967744,55.96774193548387,Organic
2026-01-01T00:00:00,整体,Android,Glowup,508.93548387096774,136.19354838709677,Organic
2026-03-01T00:00:00,整体,Android,AI Tattoo,170.2258064516129,37.74193548387097,Organic
2026-06-01T00:00:00,整体,Android,AI Image,676.5925925925926,110.70370370370371,Organic
2026-03-01T00:00:00,整体,iOS,AI Retouch,3655.8709677419356,1539.9032258064517,Organic
2026-03-01T00:00:00,整体,iOS,Filters,3494.935483870968,620.5806451612904,Organic
2026-08-01T00:00:00,整体,Android,Clean Skin,275.0,179.33333333333334,Organic
2026-04-01T00:00:00,整体,iOS,Relight,3092.133333333333,1463.8666666666666,Organic
2026-01-01T00:00:00,整体,Android,Filters,2097.3870967741937,480.51612903225805,Organic
2026-03-01T00:00:00,整体,Android,Acne,445.16129032258067,295.19354838709677,Organic
2026-05-01T00:00:00,整体,iOS,AI Retouch,5143.193548387097,1886.9354838709678,Organic
2026-05-01T00:00:00,整体,Android,Whiten,0.0,0.0,Organic
2026-01-01T00:00:00,整体,iOS,Expression,631.4516129032259,138.09677419354838,Organic
2026-01-01T00:00:00,整体,Android,Preset,623.8387096774194,63.61290322580645,Organic
2026-06-01T00:00:00,整体,Android,AI Replace,176.7037037037037,76.11111111111111,Organic
2026-08-01T00:00:00,整体,Android,Eye Brighten,125.66666666666667,78.5,Organic
2026-08-01T00:00:00,整体,iOS,Resize,859.1666666666666,363.5,Organic
2026-06-01T00:00:00,整体,iOS,AI Replace,247.66666666666666,94.18518518518519,Organic
2026-01-01T00:00:00,整体,iOS,Glitter,419.258064516129,65.58064516129032,Organic
2026-07-01T00:00:00,整体,iOS,Filters,7004.4838709677415,1909.4516129032259,Organic
2026-05-01T00:00:00,整体,iOS,Crop,782.258064516129,537.0,Organic
2026-04-01T00:00:00,整体,iOS,Bokeh,329.8666666666667,101.73333333333333,Organic
2026-07-01T00:00:00,整体,Android,Plump,266.48387096774195,85.64516129032258,Organic
2026-01-01T00:00:00,整体,iOS,Contour,413.16129032258067,219.8709677419355,Organic
2026-05-01T00:00:00,整体,Android,AI Retouch,1453.8709677419354,573.258064516129,Organic
2026-03-01T00:00:00,整体,Android,Plump,262.4516129032258,84.35483870967742,Organic
2026-05-01T00:00:00,整体,iOS,Background,1019.483870967742,83.93548387096774,Organic
2026-04-01T00:00:00,整体,iOS,Face Fix,992.9333333333333,169.1,Organic
2026-01-01T00:00:00,整体,iOS,Background,802.3870967741935,87.25806451612904,Organic
2026-07-01T00:00:00,整体,iOS,AI Tattoo,421.2258064516129,70.09677419354838,Organic
2026-07-01T00:00:00,整体,iOS,Magic,4998.0,2383.451612903226,Organic
2026-01-01T00:00:00,整体,iOS,Adjust,1483.9354838709678,596.5806451612904,Organic
2026-02-01T00:00:00,整体,Android,Body,382.85714285714283,210.32142857142858,Organic
2026-08-01T00:00:00,整体,Android,Relight,1427.0,655.6666666666666,Organic
2026-02-01T00:00:00,整体,iOS,Face,4519.035714285715,1948.142857142857,Organic
2026-05-01T00:00:00,整体,iOS,Contour,445.2258064516129,228.41935483870967,Organic
2026-01-01T00:00:00,整体,Android,Glitter,335.741935483871,51.67741935483871,Organic
2026-01-01T00:00:00,整体,Android,Teeth,358.5483870967742,0.0,Organic
2026-07-01T00:00:00,整体,iOS,Flawless,0.0,0.0,Organic
2026-08-01T00:00:00,整体,Android,Text,193.0,16.833333333333332,Organic
2026-01-01T00:00:00,整体,Android,Contour,160.7741935483871,73.6774193548387,Organic
2026-06-01T00:00:00,整体,Android,Body,505.85185185185185,273.8888888888889,Organic
2026-01-01T00:00:00,整体,iOS,Glowup,1367.6451612903227,418.83870967741933,Organic
2026-01-01T00:00:00,整体,iOS,Hair,2548.967741935484,714.9677419354839,Organic
2026-06-01T00:00:00,整体,Android,Eraser,684.7037037037037,307.962962962963,Organic
2026-08-01T00:00:00,整体,iOS,Eye Brighten,437.1666666666667,290.0,Organic
2026-06-01T00:00:00,整体,iOS,Prism,183.5185185185185,52.96296296296296,Organic
2026-01-01T00:00:00,整体,Android,AI Tattoo,250.19354838709677,69.06451612903226,Organic
2026-07-01T00:00:00,整体,iOS,Face,5652.806451612903,2462.967741935484,Organic
2026-07-01T00:00:00,整体,Android,Effects,485.3225806451613,21.903225806451612,Organic
2026-05-01T00:00:00,整体,iOS,Plump,958.3548387096774,310.1290322580645,Organic
2026-03-01T00:00:00,整体,Android,Reshape,593.5806451612904,331.4193548387097,Organic
2026-05-01T00:00:00,整体,Android,Flawless,0.0,0.0,Organic
2026-01-01T00:00:00,整体,iOS,Muscle,442.4516129032258,128.51612903225808,Organic
2026-05-01T00:00:00,整体,Android,Smooth,812.4193548387096,598.0,Organic
2026-05-01T00:00:00,整体,Android,AI Repair,620.1290322580645,274.96774193548384,Organic
2026-07-01T00:00:00,整体,iOS,Contour,366.6774193548387,185.19354838709677,Organic
2026-04-01T00:00:00,整体,iOS,Skin Tone,1507.7,918.3333333333334,Organic
2026-01-01T00:00:00,整体,iOS,Preset,807.3225806451613,85.12903225806451,Organic
2026-06-01T00:00:00,整体,Android,Prism,118.48148148148148,42.592592592592595,Organic
2026-05-01T00:00:00,整体,Android,Contour,149.09677419354838,68.41935483870968,Organic
2026-06-01T00:00:00,整体,iOS,AI Image,1697.037037037037,362.2962962962963,Organic
2026-01-01T00:00:00,整体,Android,Adjust,813.1935483870968,405.1290322580645,Organic
2026-01-01T00:00:00,整体,iOS,Reshape,2651.6129032258063,1875.7096774193549,Organic
2026-03-01T00:00:00,整体,iOS,Glitter,367.1290322580645,57.0,Organic
2026-06-01T00:00:00,整体,Android,Mykit,326.962962962963,0.0,Organic
2026-05-01T00:00:00,整体,iOS,AI Repair,1465.1612903225807,458.83870967741933,Organic
2026-03-01T00:00:00,整体,iOS,Adjust,1291.1935483870968,543.0,Organic
2026-03-01T00:00:00,整体,iOS,Preset,755.7096774193549,79.64516129032258,Organic
2026-06-01T00:00:00,整体,Android,Text,214.55555555555554,13.703703703703704,Organic
2026-04-01T00:00:00,整体,Android,Skin Tone,460.6,290.93333333333334,Organic
2026-01-01T00:00:00,整体,iOS,AI Tattoo,314.51612903225805,56.03225806451613,Organic
2026-08-01T00:00:00,整体,Android,Resize,226.66666666666666,96.16666666666667,Organic
2026-04-01T00:00:00,整体,iOS,Prism,170.36666666666667,50.96666666666667,Organic
2026-03-01T00:00:00,整体,Android,Contour,129.7741935483871,56.935483870967744,Organic
2026-04-01T00:00:00,整体,Android,AI Image,730.8666666666667,106.9,Organic
2026-06-01T00:00:00,整体,iOS,Resize,840.6296296296297,375.25925925925924,Organic
2026-02-01T00:00:00,整体,iOS,Eraser,1536.5357142857142,862.7857142857143,Organic
2026-02-01T00:00:00,整体,Android,Contour,142.78571428571428,64.28571428571429,Organic
2026-06-01T00:00:00,整体,iOS,AI Retouch,5053.666666666667,1943.4074074074074,Organic
2026-08-01T00:00:00,整体,Android,AI Image,578.8333333333334,109.83333333333333,Organic
2026-05-01T00:00:00,整体,iOS,Mykit,604.741935483871,0.0,Organic
2026-01-01T00:00:00,整体,Android,Brighten,329.2258064516129,166.61290322580646,Organic
2026-05-01T00:00:00,整体,iOS,Reshape,2473.1612903225805,1666.6774193548388,Organic
2026-01-01T00:00:00,整体,Android,AI Retouch,1637.967741935484,703.8709677419355,Organic
2026-05-01T00:00:00,整体,iOS,Matte,393.48387096774195,188.06451612903226,Organic
2026-07-01T00:00:00,整体,iOS,Clean Skin,1033.8260869565217,658.3913043478261,Organic
2026-05-01T00:00:00,整体,Android,Crop,466.03225806451616,341.38709677419354,Organic
2026-04-01T00:00:00,整体,iOS,Stamp,219.53333333333333,47.2,Organic
2026-01-01T00:00:00,整体,Android,Muscle,273.2258064516129,80.64516129032258,Organic
2026-05-01T00:00:00,整体,iOS,Filters,6333.935483870968,1639.483870967742,Organic
2026-05-01T00:00:00,整体,iOS,Smooth,3207.8387096774195,2395.8709677419356,Organic
2026-04-01T00:00:00,整体,Android,Blur,465.56666666666666,220.13333333333333,Organic
2026-03-01T00:00:00,整体,Android,Body,369.8709677419355,208.03225806451613,Organic
2026-08-01T00:00:00,整体,iOS,Skin Tone,1526.0,1000.8333333333334,Organic
2026-02-01T00:00:00,整体,Android,Stamp,172.60714285714286,30.214285714285715,Organic
2026-02-01T00:00:00,整体,Android,Reshape,607.25,325.35714285714283,Organic
2026-03-01T00:00:00,整体,iOS,Stamp,178.5483870967742,39.32258064516129,Organic
2026-05-01T00:00:00,整体,Android,AI Expand,210.96774193548387,81.7741935483871,Organic
2026-06-01T00:00:00,整体,iOS,Skin Tone,1546.8148148148148,958.9629629629629,Organic
2026-03-01T00:00:00,整体,iOS,Matte,332.8709677419355,164.83870967741936,Organic
2026-08-01T00:00:00,整体,iOS,Face,6058.5,2643.5,Organic
2026-08-01T00:00:00,整体,iOS,Concealer,723.3333333333334,339.6666666666667,Organic
2026-02-01T00:00:00,整体,Android,Details,135.60714285714286,55.42857142857143,Organic
2026-01-01T00:00:00,整体,iOS,Brighten,837.3870967741935,429.8709677419355,Organic
2026-03-01T00:00:00,整体,iOS,Expression,540.2258064516129,112.35483870967742,Organic
2026-01-01T00:00:00,整体,iOS,Plump,1258.7096774193549,443.6774193548387,Organic
2026-02-01T00:00:00,整体,Android,Preset,662.3571428571429,75.0,Organic
2026-06-01T00:00:00,整体,iOS,Concealer,1119.4074074074074,501.3703703703704,Organic
2026-01-01T00:00:00,整体,iOS,AI Retouch,3950.6451612903224,1559.483870967742,Organic
2026-03-01T00:00:00,整体,Android,Whiten,0.0,0.0,Organic
2026-07-01T00:00:00,整体,Android,Whiten,0.0,0.0,Organic
2026-07-01T00:00:00,整体,Android,Muscle,213.74193548387098,55.54838709677419,Organic
2026-01-01T00:00:00,整体,Android,Expression,345.16129032258067,98.51612903225806,Organic
2026-03-01T00:00:00,整体,Android,Brighten,264.1290322580645,136.51612903225808,Organic
2026-03-01T00:00:00,整体,iOS,Makeup,2438.2258064516127,1062.3870967741937,Organic
2026-01-01T00:00:00,整体,Android,Whiten,0.0,0.0,Organic
2026-04-01T00:00:00,整体,iOS,Muscle,424.3333333333333,110.8,Organic
2026-06-01T00:00:00,整体,Android,Adjust,648.7777777777778,334.18518518518516,Organic
2026-02-01T00:00:00,整体,Android,Bokeh,534.6071428571429,317.5,Organic
2026-02-01T00:00:00,整体,Android,Makeup,923.6785714285714,427.2142857142857,Organic
2026-01-01T00:00:00,整体,iOS,Whiten,0.0,0.0,Organic
2026-06-01T00:00:00,整体,iOS,Body,2068.6296296296296,1227.5185185185185,Organic
2026-04-01T00:00:00,整体,Android,Prism,137.96666666666667,52.43333333333333,Organic
2026-04-01T00:00:00,整体,iOS,Mykit,500.1666666666667,0.0,Organic
2026-05-01T00:00:00,整体,Android,Reshape,654.2258064516129,356.258064516129,Organic
2026-03-01T00:00:00,整体,Android,Eraser,699.2903225806451,328.03225806451616,Organic
2026-08-01T00:00:00,整体,Android,Bokeh,234.0,113.66666666666667,Organic
2026-05-01T00:00:00,整体,Android,Muscle,243.32258064516128,66.06451612903226,Organic
2026-02-01T00:00:00,整体,Android,Hair,1343.2142857142858,384.67857142857144,Organic
2026-03-01T00:00:00,整体,Android,Preset,577.4193548387096,57.16129032258065,Organic
2026-04-01T00:00:00,整体,Android,AI Retouch,1425.3666666666666,562.6,Organic
2026-07-01T00:00:00,整体,iOS,Effects,1569.3225806451612,23.322580645161292,Organic
2026-07-01T00:00:00,整体,Android,Text,239.25806451612902,18.774193548387096,Organic
2026-04-01T00:00:00,整体,iOS,Blur,824.7333333333333,474.6666666666667,Organic
2026-06-01T00:00:00,整体,Android,Concealer,339.9259259259259,145.8148148148148,Organic
2026-08-01T00:00:00,整体,iOS,Face Fix,1032.8333333333333,150.83333333333334,Organic
2026-05-01T00:00:00,整体,iOS,Bokeh,321.51612903225805,100.51612903225806,Organic
2026-05-01T00:00:00,整体,Android,Effects,587.0967741935484,26.806451612903224,Organic
2026-05-01T00:00:00,整体,Android,AI Replace,199.1290322580645,84.19354838709677,Organic
2026-07-01T00:00:00,整体,iOS,Crop,814.3225806451613,572.0967741935484,Organic
2026-01-01T00:00:00,整体,Android,Prism,145.93548387096774,52.87096774193548,Organic
2026-08-01T00:00:00,整体,Android,Body,509.6666666666667,283.1666666666667,Organic
2026-01-01T00:00:00,整体,iOS,AI Expand,446.5483870967742,147.96774193548387,Organic
2026-03-01T00:00:00,整体,Android,AI Retouch,1338.0967741935483,584.8064516129032,Organic
2026-07-01T00:00:00,整体,Android,AI Repair,547.1290322580645,245.90322580645162,Organic
2026-08-01T00:00:00,整体,Android,Blur,340.6666666666667,167.0,Organic
2026-07-01T00:00:00,整体,iOS,Body,2070.1290322580644,1290.1935483870968,Organic
2026-06-01T00:00:00,整体,Android,AI Repair,484.81481481481484,215.62962962962962,Organic
2026-02-01T00:00:00,整体,Android,Eraser,732.7857142857143,326.9642857142857,Organic
2026-02-01T00:00:00,整体,Android,AI Tattoo,179.89285714285714,47.464285714285715,Organic
2026-01-01T00:00:00,整体,Android,Face,1817.967741935484,746.1935483870968,Organic
2026-01-01T00:00:00,整体,Android,AI Replace,272.7096774193548,119.87096774193549,Organic
2026-04-01T00:00:00,整体,Android,Mykit,360.03333333333336,0.0,Organic
2026-06-01T00:00:00,整体,Android,Relight,831.3703703703703,389.3333333333333,Organic
2026-01-01T00:00:00,整体,Android,Effects,632.2258064516129,34.064516129032256,Organic
2026-03-01T00:00:00,整体,Android,Muscle,217.61290322580646,63.903225806451616,Organic
2026-07-01T00:00:00,整体,Android,Skin Tone,456.741935483871,282.0,Organic
2026-01-01T00:00:00,整体,iOS,Prism,158.83870967741936,44.32258064516129,Organic
2026-07-01T00:00:00,整体,iOS,Stamp,228.32258064516128,47.45161290322581,Organic
2026-07-01T00:00:00,整体,Android,Glitter,288.8709677419355,45.225806451612904,Organic
2026-02-01T00:00:00,整体,iOS,Crop,668.1071428571429,471.9642857142857,Organic
2026-01-01T00:00:00,整体,Android,Face Fix,431.2903225806452,88.6774193548387,Organic
2026-05-01T00:00:00,整体,Android,Makeup,983.0322580645161,443.83870967741933,Organic
2026-06-01T00:00:00,整体,iOS,Text,308.3703703703704,20.0,Organic
2026-01-01T00:00:00,整体,iOS,Smooth,2898.1290322580644,2267.7741935483873,Organic
2026-07-01T00:00:00,整体,iOS,Expression,588.8387096774194,110.74193548387096,Organic
2026-03-01T00:00:00,整体,iOS,Glowup,1194.1935483870968,368.80645161290323,Organic
2026-03-01T00:00:00,整体,Android,Matte,113.35483870967742,49.87096774193548,Organic
2026-04-01T00:00:00,整体,iOS,Eraser,1850.3,952.8666666666667,Organic
2026-07-01T00:00:00,整体,iOS,Whiten,0.0,0.0,Organic
2026-07-01T00:00:00,整体,iOS,Matte,328.258064516129,159.5483870967742,Organic
2026-03-01T00:00:00,整体,iOS,Magic,3943.1290322580644,2188.4193548387098,Organic
2026-08-01T00:00:00,整体,iOS,Relight,7103.333333333333,4071.6666666666665,Organic
2026-08-01T00:00:00,整体,iOS,Teeth,1052.8333333333333,697.6666666666666,Organic
2026-07-01T00:00:00,整体,Android,Eye Brighten,161.96774193548387,94.2258064516129,Organic
2026-06-01T00:00:00,整体,iOS,Makeup,3042.740740740741,1265.3703703703704,Organic
2026-06-01T00:00:00,整体,Android,Makeup,925.8518518518518,413.0740740740741,Organic
2026-02-01T00:00:00,整体,Android,Muscle,239.96428571428572,71.78571428571429,Organic
2026-02-01T00:00:00,整体,iOS,Effects,838.4642857142857,17.892857142857142,Organic
2026-05-01T00:00:00,整体,iOS,Adjust,1787.8064516129032,814.6774193548387,Organic
