月份,市场,平台,功能,进入渗透率,渠道/自然
2026-02-01T00:00:00,整体,Android,Text,0.043119097197753246,Organic
2026-03-01T00:00:00,整体,Android,Makeup,0.14333717683190977,Organic
2026-04-01T00:00:00,整体,Android,Hair,0.20908839948602834,Organic
2026-03-01T00:00:00,整体,iOS,AI Image,0.07372046086201937,Organic
2026-03-01T00:00:00,整体,Android,Adjust,0.11557259679849823,Organic
2026-01-01T00:00:00,整体,Android,Glowup,0.056861977706443356,Organic
2026-03-01T00:00:00,整体,Android,Eraser,0.11176328636282475,Organic
2026-04-01T00:00:00,整体,iOS,AI Tattoo,0.023740751259610282,Organic
2026-03-01T00:00:00,整体,Android,Details,0.02000842210208175,Organic
2026-02-01T00:00:00,整体,iOS,Stamp,0.01333403164753585,Organic
2026-04-01T00:00:00,整体,Android,Skin Tone,0.06967622281754456,Organic
2026-01-01T00:00:00,整体,Android,Muscle,0.030719255615258304,Organic
2026-06-01T00:00:00,整体,iOS,Resize,0.04100367085023299,Organic
2026-01-01T00:00:00,整体,iOS,Reshape,0.163726560706956,Organic
2026-07-01T00:00:00,整体,Android,Resize,0.033428287467875344,Organic
2026-05-01T00:00:00,整体,Android,Bokeh,0.05272146226375764,Organic
2026-06-01T00:00:00,整体,iOS,AI Expand,0.014328960430241495,Organic
2026-01-01T00:00:00,整体,iOS,Bokeh,0.02068164822785045,Organic
2026-02-01T00:00:00,整体,iOS,Teeth,0.06813329313080675,Organic
2026-02-01T00:00:00,整体,Android,Smooth,0.11007862545856097,Organic
2026-05-01T00:00:00,整体,iOS,Matte,0.020947342001719802,Organic
2026-04-01T00:00:00,整体,iOS,Reshape,0.1563747576563711,Organic
2026-04-01T00:00:00,整体,iOS,Contour,0.025793368663434884,Organic
2026-07-01T00:00:00,整体,iOS,Body,0.10536791486263251,Organic
2026-03-01T00:00:00,整体,Android,Eye Brighten,0.02420784099461,Organic
2026-07-01T00:00:00,整体,iOS,AI Retouch,0.24451022339438813,Organic
2026-03-01T00:00:00,整体,iOS,Plump,0.05754664486383759,Organic
2026-05-01T00:00:00,整体,Android,Matte,0.020115717232524408,Organic
2026-07-01T00:00:00,整体,iOS,Mykit,0.02863401085289183,Organic
2026-02-01T00:00:00,整体,Android,Makeup,0.14015535937289572,Organic
2026-07-01T00:00:00,整体,Android,Face,0.24239640911853377,Organic
2026-06-01T00:00:00,整体,iOS,Skin Tone,0.07558630840122546,Organic
2026-07-01T00:00:00,整体,Android,Muscle,0.02951688619471188,Organic
2026-06-01T00:00:00,整体,Android,Crop,0.069314501788038,Organic
2026-03-01T00:00:00,整体,iOS,Details,0.026113313688153422,Organic
2026-06-01T00:00:00,整体,Android,Makeup,0.14955507054746808,Organic
2026-05-01T00:00:00,整体,Android,Glowup,0.06491941274630324,Organic
2026-06-01T00:00:00,整体,Android,Background,0.07418200161700499,Organic
2026-07-01T00:00:00,整体,Android,AI Expand,0.029433049143502775,Organic
2026-06-01T00:00:00,整体,Android,Face,0.24501638378486035,Organic
2026-06-01T00:00:00,整体,iOS,Glowup,0.07248923873064202,Organic
2026-07-01T00:00:00,整体,iOS,AI Replace,0.011655348975652537,Organic
2026-05-01T00:00:00,整体,iOS,Hair,0.1519265421427162,Organic
2026-05-01T00:00:00,整体,iOS,Smooth,0.17118624922664152,Organic
2026-06-01T00:00:00,整体,iOS,Face,0.2786692190632677,Organic
2026-03-01T00:00:00,整体,Android,Mykit,0.059509549918379576,Organic
2026-04-01T00:00:00,整体,iOS,Glitter,0.02835897913792237,Organic
2026-01-01T00:00:00,整体,Android,Details,0.017209066590737017,Organic
2026-05-01T00:00:00,整体,iOS,Prism,0.009872023493524102,Organic
2026-03-01T00:00:00,整体,iOS,Text,0.014314082505346916,Organic
2026-01-01T00:00:00,整体,iOS,Matte,0.022623048100990632,Organic
2026-01-01T00:00:00,整体,Android,Magic,0.22034467466243707,Organic
2026-04-01T00:00:00,整体,Android,Mykit,0.054479034774939074,Organic
2026-06-01T00:00:00,整体,Android,Resize,0.03724375461837739,Organic
2026-05-01T00:00:00,整体,iOS,AI Image,0.0839609554915488,Organic
2026-04-01T00:00:00,整体,Android,Relight,0.13843767291951925,Organic
2026-01-01T00:00:00,整体,iOS,Stamp,0.012807636417887265,Organic
2026-05-01T00:00:00,整体,Android,Details,0.02096945935671591,Organic
2026-06-01T00:00:00,整体,iOS,Relight,0.23977435572094286,Organic
2026-01-01T00:00:00,整体,iOS,Hair,0.16409267879376677,Organic
2026-06-01T00:00:00,整体,Android,Text,0.034876500720461924,Organic
2026-04-01T00:00:00,整体,Android,Crop,0.07198682850076339,Organic
2026-03-01T00:00:00,整体,Android,AI Tattoo,0.027203541712731403,Organic
2026-07-01T00:00:00,整体,Android,AI Retouch,0.2275313154921979,Organic
2026-03-01T00:00:00,整体,iOS,Muscle,0.025896983227886132,Organic
2026-04-01T00:00:00,整体,iOS,Eye Brighten,0.030622460104351896,Organic
2026-05-01T00:00:00,整体,iOS,AI Repair,0.07843065337228468,Organic
2026-03-01T00:00:00,整体,Android,Body,0.05914032989331749,Organic
2026-07-01T00:00:00,整体,iOS,Magic,0.25472702901321914,Organic
2026-04-01T00:00:00,整体,Android,Eraser,0.12426996428709113,Organic
2026-06-01T00:00:00,整体,iOS,Crop,0.03943012341138541,Organic
2026-07-01T00:00:00,整体,iOS,AI Expand,0.01514628402152609,Organic
2026-03-01T00:00:00,整体,iOS,Reshape,0.1622940909164367,Organic
2026-02-01T00:00:00,整体,iOS,Resize,0.06013448229504669,Organic
2026-07-01T00:00:00,整体,iOS,Details,0.018374310701571375,Organic
2026-01-01T00:00:00,整体,iOS,AI Image,0.06853169744312657,Organic
2026-03-01T00:00:00,整体,Android,Concealer,0.04931807428990321,Organic
2026-05-01T00:00:00,整体,Android,Brighten,0.04561887939219151,Organic
2026-05-01T00:00:00,整体,Android,Eye Brighten,0.025229184779252803,Organic
2026-02-01T00:00:00,整体,Android,Details,0.020598525762785164,Organic
2026-04-01T00:00:00,整体,Android,AI Repair,0.06692494908232303,Organic
2026-04-01T00:00:00,整体,iOS,Adjust,0.10994412226657382,Organic
2026-07-01T00:00:00,整体,iOS,Face,0.2879607510585277,Organic
2026-03-01T00:00:00,整体,Android,Bokeh,0.07185960811774592,Organic
2026-06-01T00:00:00,整体,Android,Teeth,0.046582026826456034,Organic
2026-06-01T00:00:00,整体,Android,Contour,0.02275070848479208,Organic
2026-05-01T00:00:00,整体,iOS,Skin Tone,0.0881814576947111,Organic
2026-04-01T00:00:00,整体,iOS,Prism,0.010427537649395519,Organic
2026-02-01T00:00:00,整体,Android,AI Replace,0.04020159559160893,Organic
2026-06-01T00:00:00,整体,iOS,Face Fix,0.04829388411483793,Organic
2026-01-01T00:00:00,整体,iOS,Expression,0.039440561963797076,Organic
2026-02-01T00:00:00,整体,Android,AI Retouch,0.20734883660736309,Organic
2026-05-01T00:00:00,整体,Android,Stamp,0.024522586892335177,Organic
2026-02-01T00:00:00,整体,iOS,Reshape,0.16546280030172764,Organic
2026-01-01T00:00:00,整体,iOS,AI Expand,0.028306384402461922,Organic
2026-07-01T00:00:00,整体,Android,Teeth,0.04436945511193412,Organic
2026-02-01T00:00:00,整体,iOS,Glitter,0.026432063564685564,Organic
2026-04-01T00:00:00,整体,iOS,AI Repair,0.04535645255352841,Organic
2026-05-01T00:00:00,整体,Android,Body,0.07735377680077939,Organic
2026-03-01T00:00:00,整体,iOS,AI Repair,0.03874502672349089,Organic
2026-06-01T00:00:00,整体,iOS,Teeth,0.04835305923734931,Organic
2026-04-01T00:00:00,整体,iOS,Makeup,0.16178827288507905,Organic
2026-03-01T00:00:00,整体,Android,Hair,0.2060975181920099,Organic
2026-05-01T00:00:00,整体,iOS,Relight,0.19952434948682102,Organic
2026-06-01T00:00:00,整体,iOS,Background,0.05362708488125901,Organic
2026-01-01T00:00:00,整体,Android,Face,0.20179391074477088,Organic
2026-07-01T00:00:00,整体,Android,Smooth,0.11016030793212513,Organic
2026-03-01T00:00:00,整体,Android,Preset,0.09114092897120525,Organic
2026-05-01T00:00:00,整体,iOS,Contour,0.023665072374079332,Organic
2026-06-01T00:00:00,整体,Android,Smooth,0.1186658626510077,Organic
2026-03-01T00:00:00,整体,iOS,Adjust,0.0923801839214095,Organic
2026-07-01T00:00:00,整体,iOS,Dark Circles,0.03784446855092024,Organic
2026-04-01T00:00:00,整体,Android,AI Image,0.11051694480418296,Organic
2026-02-01T00:00:00,整体,iOS,Filters,0.24673185320752836,Organic
2026-02-01T00:00:00,整体,Android,Acne,0.06682866927895141,Organic
2026-05-01T00:00:00,整体,Android,Skin Tone,0.07409027326849653,Organic
2026-07-01T00:00:00,整体,Android,Plump,0.037966872317753635,Organic
2026-05-01T00:00:00,整体,iOS,Stamp,0.011986086563220305,Organic
2026-01-01T00:00:00,整体,iOS,Glowup,0.08579223532942129,Organic
2026-03-01T00:00:00,整体,Android,Reshape,0.09482521511538083,Organic
2026-02-01T00:00:00,整体,Android,Reshape,0.09216252975283513,Organic
2026-06-01T00:00:00,整体,Android,Plump,0.041578856396035486,Organic
2026-06-01T00:00:00,整体,iOS,Matte,0.01811721746964088,Organic
2026-07-01T00:00:00,整体,Android,Face Fix,0.05157129200722354,Organic
2026-07-01T00:00:00,整体,Android,Blur,0.04950897485185266,Organic
2026-03-01T00:00:00,整体,Android,Filters,0.2856550838020335,Organic
2026-03-01T00:00:00,整体,Android,Prism,0.021754227638980998,Organic
2026-05-01T00:00:00,整体,iOS,Mykit,0.03200598402118025,Organic
2026-01-01T00:00:00,整体,Android,Background,0.07043951546519504,Organic
2026-01-01T00:00:00,整体,iOS,Face,0.3198875713878892,Organic
2026-03-01T00:00:00,整体,Android,AI Image,0.13568302920420855,Organic
2026-04-01T00:00:00,整体,Android,Adjust,0.11158235093115554,Organic
2026-02-01T00:00:00,整体,Android,AI Tattoo,0.027340218058601307,Organic
2026-03-01T00:00:00,整体,iOS,Prism,0.00969900923818178,Organic
2026-04-01T00:00:00,整体,Android,Preset,0.08680047156216122,Organic
2026-03-01T00:00:00,整体,Android,AI Repair,0.06861880307852722,Organic
2026-05-01T00:00:00,整体,iOS,Eye Brighten,0.028142744564221937,Organic
2026-03-01T00:00:00,整体,iOS,Makeup,0.17396962513378864,Organic
2026-06-01T00:00:00,整体,iOS,Plump,0.04413157919247893,Organic
2026-02-01T00:00:00,整体,iOS,Bokeh,0.022227606545040548,Organic
2026-06-01T00:00:00,整体,Android,Brighten,0.04460105671461635,Organic
2026-06-01T00:00:00,整体,iOS,Blur,0.038714239073712735,Organic
2026-05-01T00:00:00,整体,Android,Resize,0.03622949932883895,Organic
2026-01-01T00:00:00,整体,Android,Blur,0.05635846871974582,Organic
2026-02-01T00:00:00,整体,Android,Glitter,0.04860168767781804,Organic
2026-07-01T00:00:00,整体,Android,Matte,0.018694265523149334,Organic
2026-06-01T00:00:00,整体,iOS,Smooth,0.1462131657581438,Organic
2026-05-01T00:00:00,整体,iOS,Body,0.10601514955089839,Organic
2026-04-01T00:00:00,整体,Android,Reshape,0.10092103126289163,Organic
2026-02-01T00:00:00,整体,Android,Filters,0.28335745981002824,Organic
2026-07-01T00:00:00,整体,iOS,Matte,0.01677489273494785,Organic
2026-02-01T00:00:00,整体,iOS,AI Replace,0.02015687778367783,Organic
2026-06-01T00:00:00,整体,iOS,Eye Brighten,0.024063564002608947,Organic
2026-07-01T00:00:00,整体,Android,Crop,0.06553085059961931,Organic
2026-04-01T00:00:00,整体,iOS,Relight,0.18872019765161102,Organic
2026-01-01T00:00:00,整体,Android,Mykit,0.04736719670789817,Organic
2026-04-01T00:00:00,整体,iOS,Blur,0.05089664653544484,Organic
2026-03-01T00:00:00,整体,Android,Muscle,0.03479375666582451,Organic
2026-03-01T00:00:00,整体,iOS,Magic,0.282073119517437,Organic
2026-04-01T00:00:00,整体,Android,Glowup,0.06296296692212125,Organic
2026-02-01T00:00:00,整体,iOS,Glowup,0.08756411656848746,Organic
2026-07-01T00:00:00,整体,Android,Body,0.07309864836939589,Organic
2026-06-01T00:00:00,整体,Android,Blur,0.05938378654237955,Organic
2026-05-01T00:00:00,整体,iOS,Brighten,0.0535781291954961,Organic
2026-01-01T00:00:00,整体,Android,Text,0.03145586575819414,Organic
2026-04-01T00:00:00,整体,Android,Details,0.020309631567021116,Organic
2026-04-01T00:00:00,整体,iOS,Resize,0.05244234259861582,Organic
2026-01-01T00:00:00,整体,iOS,Smooth,0.18180549256226636,Organic
2026-07-01T00:00:00,整体,Android,Glowup,0.060358039396561966,Organic
2026-01-01T00:00:00,整体,iOS,Muscle,0.02808077432307249,Organic
2026-01-01T00:00:00,整体,iOS,Text,0.013875594947128105,Organic
2026-04-01T00:00:00,整体,iOS,Body,0.09267430817341625,Organic
2026-02-01T00:00:00,整体,iOS,Muscle,0.02650489464639705,Organic
2026-04-01T00:00:00,整体,Android,AI Expand,0.04079234120368651,Organic
2026-07-01T00:00:00,整体,Android,Dark Circles,0.03137200215870899,Organic
2026-07-01T00:00:00,整体,Android,Brighten,0.03175316914140683,Organic
2026-07-01T00:00:00,整体,Android,Relight,0.17502263479439115,Organic
2026-03-01T00:00:00,整体,Android,Effects,0.08964888912806802,Organic
2026-02-01T00:00:00,整体,iOS,Prism,0.01041926457516246,Organic
2026-06-01T00:00:00,整体,iOS,Eraser,0.09681723000056834,Organic
2026-02-01T00:00:00,整体,iOS,Hair,0.1455632501942822,Organic
2026-01-01T00:00:00,整体,iOS,AI Tattoo,0.020296089965630495,Organic
2026-07-01T00:00:00,整体,iOS,Blur,0.04071679100783492,Organic
2026-03-01T00:00:00,整体,Android,Stamp,0.025430278949496232,Organic
2026-02-01T00:00:00,整体,Android,Bokeh,0.07841695561005271,Organic
2026-07-01T00:00:00,整体,iOS,Expression,0.030023147274509124,Organic
2026-01-01T00:00:00,整体,Android,Crop,0.058621328584812976,Organic
2026-02-01T00:00:00,整体,Android,Background,0.08812536080120628,Organic
2026-01-01T00:00:00,整体,iOS,Background,0.05057267117201803,Organic
2026-04-01T00:00:00,整体,iOS,Brighten,0.05519970208631098,Organic
2026-07-01T00:00:00,整体,Android,Mykit,0.04994706727204417,Organic
2026-05-01T00:00:00,整体,iOS,Blur,0.04457442599249436,Organic
2026-04-01T00:00:00,整体,iOS,Preset,0.06243023154873802,Organic
2026-07-01T00:00:00,整体,Android,Contour,0.01972716693300965,Organic
2026-02-01T00:00:00,整体,Android,Muscle,0.036427490393983006,Organic
2026-07-01T00:00:00,整体,Android,Expression,0.03943052691278862,Organic
2026-01-01T00:00:00,整体,Android,Smooth,0.09475065722817652,Organic
2026-05-01T00:00:00,整体,Android,Teeth,0.046907473470109325,Organic
2026-03-01T00:00:00,整体,iOS,Stamp,0.012872621577726876,Organic
2026-05-01T00:00:00,整体,Android,Mykit,0.05519864756769457,Organic
2026-05-01T00:00:00,整体,Android,Relight,0.12408020879699852,Organic
2026-07-01T00:00:00,整体,Android,Clean Skin,0.041302716707683026,Organic
2026-04-01T00:00:00,整体,Android,Muscle,0.03679676990524862,Organic
2026-06-01T00:00:00,整体,Android,Eye Brighten,0.02531862442282257,Organic
2026-03-01T00:00:00,整体,iOS,Bokeh,0.02089448258423123,Organic
2026-01-01T00:00:00,整体,Android,AI Tattoo,0.02741819030502023,Organic
2026-01-01T00:00:00,整体,iOS,Magic,0.2801132519246697,Organic
2026-05-01T00:00:00,整体,iOS,Resize,0.046069972513731364,Organic
2026-04-01T00:00:00,整体,iOS,Concealer,0.0697593987376693,Organic
2026-04-01T00:00:00,整体,Android,Concealer,0.05177519292705328,Organic
2026-01-01T00:00:00,整体,iOS,Crop,0.047286422800486595,Organic
2026-02-01T00:00:00,整体,iOS,AI Image,0.09086720272279433,Organic
2026-02-01T00:00:00,整体,Android,Effects,0.08830197478834236,Organic
2026-03-01T00:00:00,整体,iOS,Eye Brighten,0.0334293006582849,Organic
2026-06-01T00:00:00,整体,Android,Stamp,0.022340419360794724,Organic
2026-02-01T00:00:00,整体,Android,Magic,0.25116825598857156,Organic
2026-03-01T00:00:00,整体,iOS,Hair,0.1484364905880912,Organic
2026-05-01T00:00:00,整体,Android,Reshape,0.09769536329385253,Organic
2026-02-01T00:00:00,整体,Android,Crop,0.06889964327804221,Organic
2026-04-01T00:00:00,整体,iOS,Details,0.024809359812481082,Organic
2026-01-01T00:00:00,整体,iOS,Effects,0.06031954414441751,Organic
2026-06-01T00:00:00,整体,iOS,Text,0.015111624867601222,Organic
2026-02-01T00:00:00,整体,iOS,AI Retouch,0.25356760229561043,Organic
2026-05-01T00:00:00,整体,Android,Concealer,0.053227377551614094,Organic
2026-07-01T00:00:00,整体,iOS,Eraser,0.10497558202570784,Organic
2026-02-01T00:00:00,整体,iOS,Magic,0.28228852750589734,Organic
2026-02-01T00:00:00,整体,iOS,AI Repair,0.041039151308738926,Organic
2026-01-01T00:00:00,整体,iOS,Teeth,0.06663286556815294,Organic
2026-07-01T00:00:00,整体,Android,Eraser,0.1097736808211291,Organic
2026-05-01T00:00:00,整体,Android,Adjust,0.11021308725787336,Organic
2026-02-01T00:00:00,整体,Android,Hair,0.20292181814137328,Organic
2026-02-01T00:00:00,整体,iOS,Acne,0.13393083488772628,Organic
2026-04-01T00:00:00,整体,Android,AI Retouch,0.21520172588836803,Organic
2026-01-01T00:00:00,整体,iOS,Plump,0.07976235718265416,Organic
2026-06-01T00:00:00,整体,iOS,AI Tattoo,0.02128429162089304,Organic
2026-05-01T00:00:00,整体,iOS,Adjust,0.09550899206890749,Organic
2026-01-01T00:00:00,整体,Android,Effects,0.07109484303231031,Organic
2026-07-01T00:00:00,整体,iOS,Glowup,0.07450586623675277,Organic
2026-02-01T00:00:00,整体,iOS,Effects,0.060289639400654356,Organic
2026-04-01T00:00:00,整体,Android,Glitter,0.04378029035816067,Organic
2026-03-01T00:00:00,整体,iOS,Filters,0.24975797476657138,Organic
2026-07-01T00:00:00,整体,Android,AI Tattoo,0.028532918653642218,Organic
2026-04-01T00:00:00,整体,Android,Resize,0.03720342428550302,Organic
2026-03-01T00:00:00,整体,iOS,Glitter,0.026237880391369286,Organic
2026-01-01T00:00:00,整体,Android,Plump,0.05826416990540081,Organic
2026-01-01T00:00:00,墨西哥,iOS,Face,0.3062342034155525,Organic
2026-06-01T00:00:00,英国,Android,Relight,0.11277796727219666,Organic
2026-01-01T00:00:00,巴西,Android,Hair,0.1456106765290094,Organic
2026-01-01T00:00:00,巴西,Android,Text,0.010689962711299931,Organic
2026-01-01T00:00:00,美国,Android,Effects,0.07401271203457546,Organic
2026-06-01T00:00:00,英国,iOS,Muscle,0.02790330865625084,Organic
2026-03-01T00:00:00,墨西哥,Android,Filters,0.18951291053140107,Organic
2026-05-01T00:00:00,美国,Android,Eraser,0.09462595048711601,Organic
2026-01-01T00:00:00,英国,Android,Details,0.030423569239941082,Organic
2026-05-01T00:00:00,巴西,Android,Eraser,0.09779528263281677,Organic
2026-05-01T00:00:00,巴西,Android,AI Replace,0.014777418618479822,Organic
2026-03-01T00:00:00,美国,iOS,Eraser,0.10641556415142747,Organic
2026-04-01T00:00:00,英国,iOS,Face Fix,0.06811779529168828,Organic
2026-04-01T00:00:00,英国,Android,Preset,0.057402517371302184,Organic
2026-01-01T00:00:00,美国,Android,Crop,0.06286141113573829,Organic
2026-05-01T00:00:00,英国,Android,Bokeh,0.021602943377663116,Organic
2026-06-01T00:00:00,美国,iOS,Bokeh,0.01105172005891005,Organic
2026-06-01T00:00:00,墨西哥,iOS,Stamp,0.020966290734519916,Organic
2026-04-01T00:00:00,巴西,iOS,Glowup,0.05938393765587935,Organic
2026-05-01T00:00:00,英国,iOS,Muscle,0.024454902503433525,Organic
2026-03-01T00:00:00,美国,iOS,AI Replace,0.020003534575982883,Organic
2026-03-01T00:00:00,美国,iOS,Crop,0.03872475688155147,Organic
2026-03-01T00:00:00,美国,Android,Plump,0.04477815103544826,Organic
2026-03-01T00:00:00,英国,Android,Body,0.05280458286437521,Organic
2026-03-01T00:00:00,英国,iOS,Expression,0.03735622210838382,Organic
2026-03-01T00:00:00,墨西哥,Android,Bokeh,0.020441465697536913,Organic
2026-04-01T00:00:00,英国,iOS,Bokeh,0.01370032767338217,Organic
2026-04-01T00:00:00,巴西,iOS,Effects,0.061728355384688245,Organic
2026-01-01T00:00:00,墨西哥,Android,Background,0.04796995334467104,Organic
2026-02-01T00:00:00,英国,Android,Resize,0.05329096501164558,Organic
2026-07-01T00:00:00,英国,iOS,Makeup,0.12995171229007685,Organic
2026-07-01T00:00:00,美国,Android,AI Repair,0.05309229604549382,Organic
2026-07-01T00:00:00,巴西,Android,AI Image,0.05823273612981364,Organic
2026-02-01T00:00:00,墨西哥,iOS,Plump,0.04513948434748248,Organic
2026-02-01T00:00:00,巴西,iOS,AI Image,0.06337166872898277,Organic
