层级,指标,数据来源,指标对应值,取数口径,本月,上月,2月前,3月前,4月前,5月前,6月前,7月前,8月前,9月前,10月前,11月前,12月前,13月前,mom,mom%,对整体变化绝对值贡献,对整体变化值贡献率,对整体变化率贡献
1.俄罗斯.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,289004.0,268999.0,300591.0,288263.0,325056.0,323077.0,316234.0,421943.0,351218.0,366687.0,383570.0,364318.0,358269.0,331362.0,20005.0,7.436831,20005.0,8.310416,0.346399
1.保加利亚,保加利亚MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,12088.0,10638.0,10367.0,9563.0,10417.0,11324.0,11458.0,14362.0,12397.0,15091.0,15282.0,14217.0,13337.0,12081.0,1450.0,13.630382,1450.0,0.602355,0.025108
1.保加利亚.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,1868.0,1361.0,1245.0,1104.0,1264.0,1486.0,1570.0,1558.0,927.0,1323.0,1260.0,1093.0,1074.0,889.0,507.0,37.252021,507.0,0.210616,0.008779
1.保加利亚.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,51.0,65.0,63.0,50.0,43.0,43.0,34.0,28.0,85.0,78.0,77.0,65.0,54.0,72.0,-14.0,-21.538462,-14.0,-0.005816,-0.000242
1.保加利亚.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,1817.0,1296.0,1182.0,1054.0,1221.0,1443.0,1536.0,1530.0,842.0,1245.0,1183.0,1028.0,1020.0,817.0,521.0,40.200617,521.0,0.216432,0.009021
1.保加利亚.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,10220.0,9277.0,9122.0,8459.0,9153.0,9838.0,9888.0,12804.0,11470.0,13768.0,14022.0,13124.0,12263.0,11192.0,943.0,10.164924,943.0,0.391738,0.016329
1.克罗地亚,克罗地亚MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,14450.0,12073.0,10929.0,10381.0,11560.0,12785.0,11947.0,17002.0,16924.0,24152.0,22948.0,19916.0,17386.0,14640.0,2377.0,19.688561,2377.0,0.987446,0.041159
1.克罗地亚.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,1587.0,1367.0,1115.0,1093.0,1281.0,1487.0,1238.0,1198.0,811.0,1483.0,1396.0,1070.0,996.0,808.0,220.0,16.093636,220.0,0.091392,0.003809
1.克罗地亚.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,79.0,43.0,39.0,45.0,41.0,34.0,27.0,13.0,48.0,47.0,58.0,45.0,33.0,35.0,36.0,83.72093,36.0,0.014955,0.000623
1.克罗地亚.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,1508.0,1324.0,1076.0,1048.0,1240.0,1453.0,1211.0,1185.0,763.0,1436.0,1338.0,1025.0,963.0,773.0,184.0,13.897281,184.0,0.076437,0.003186
1.克罗地亚.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,12863.0,10706.0,9814.0,9288.0,10279.0,11298.0,10709.0,15804.0,16113.0,22669.0,21552.0,18846.0,16390.0,13832.0,2157.0,20.147581,2157.0,0.896054,0.03735
1.关岛,关岛MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,331.0,304.0,284.0,233.0,299.0,372.0,304.0,397.0,320.0,309.0,328.0,325.0,353.0,322.0,27.0,8.881579,27.0,0.011216,0.000468
1.关岛.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,50.0,52.0,40.0,21.0,32.0,68.0,41.0,31.0,25.0,16.0,25.0,36.0,27.0,27.0,-2.0,-3.846154,-2.0,-0.000831,-3.5e-05
1.关岛.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,6.0,6.0,12.0,3.0,6.0,3.0,,1.0,5.0,1.0,3.0,6.0,,,0.0,0.0,0.0,0.0,0.0
1.关岛.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,44.0,46.0,28.0,18.0,26.0,65.0,41.0,30.0,20.0,15.0,22.0,30.0,27.0,27.0,-2.0,-4.347826,-2.0,-0.000831,-3.5e-05
1.关岛.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,281.0,252.0,244.0,212.0,267.0,304.0,263.0,366.0,295.0,293.0,303.0,289.0,326.0,295.0,29.0,11.507937,29.0,0.012047,0.000502
1.冈比亚,冈比亚MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,2823.0,2122.0,2537.0,1532.0,1426.0,1314.0,1191.0,1507.0,1386.0,1514.0,1583.0,1959.0,1636.0,2054.0,701.0,33.034873,701.0,0.291207,0.012138
1.冈比亚.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,1163.0,600.0,957.0,347.0,267.0,216.0,140.0,164.0,188.0,187.0,223.0,345.0,240.0,455.0,563.0,93.833333,563.0,0.23388,0.009749
1.冈比亚.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,205.0,107.0,64.0,11.0,2.0,2.0,3.0,3.0,5.0,2.0,1.0,5.0,4.0,9.0,98.0,91.588785,98.0,0.040711,0.001697
1.冈比亚.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,958.0,493.0,893.0,336.0,265.0,214.0,137.0,161.0,183.0,185.0,222.0,340.0,236.0,446.0,465.0,94.320487,465.0,0.193169,0.008052
1.冈比亚.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,1660.0,1522.0,1580.0,1185.0,1159.0,1098.0,1051.0,1343.0,1198.0,1327.0,1360.0,1614.0,1396.0,1599.0,138.0,9.067017,138.0,0.057328,0.00239
1.冰岛,冰岛MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,1157.0,1130.0,1229.0,1028.0,1289.0,1300.0,1271.0,1446.0,1186.0,1279.0,1285.0,1312.0,1196.0,1166.0,27.0,2.389381,27.0,0.011216,0.000468
1.冰岛.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,100.0,100.0,113.0,79.0,114.0,130.0,133.0,86.0,52.0,68.0,37.0,58.0,67.0,62.0,0.0,0.0,0.0,0.0,0.0
1.冰岛.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,3.0,3.0,6.0,4.0,6.0,7.0,5.0,2.0,7.0,9.0,3.0,5.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0
1.冰岛.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,97.0,97.0,107.0,75.0,108.0,123.0,128.0,84.0,45.0,59.0,34.0,53.0,59.0,57.0,0.0,0.0,0.0,0.0,0.0
1.冰岛.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,1057.0,1030.0,1116.0,949.0,1175.0,1170.0,1138.0,1360.0,1134.0,1211.0,1248.0,1254.0,1129.0,1104.0,27.0,2.621359,27.0,0.011216,0.000468
1.几内亚,几内亚MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,915.0,786.0,764.0,654.0,705.0,667.0,634.0,787.0,678.0,750.0,716.0,703.0,590.0,605.0,129.0,16.412214,129.0,0.053589,0.002234
1.几内亚.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,334.0,283.0,274.0,166.0,174.0,176.0,169.0,198.0,133.0,161.0,171.0,159.0,118.0,110.0,51.0,18.021201,51.0,0.021186,0.000883
1.几内亚.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,23.0,54.0,49.0,19.0,2.0,2.0,2.0,,,2.0,4.0,1.0,2.0,4.0,-31.0,-57.407407,-31.0,-0.012878,-0.000537
1.几内亚.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,311.0,229.0,225.0,147.0,172.0,174.0,167.0,198.0,133.0,159.0,167.0,158.0,116.0,106.0,82.0,35.80786,82.0,0.034064,0.00142
1.几内亚.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,581.0,503.0,490.0,488.0,531.0,491.0,465.0,589.0,545.0,589.0,545.0,544.0,472.0,495.0,78.0,15.506958,78.0,0.032403,0.001351
1.几内亚比绍,几内亚比绍MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,85.0,85.0,73.0,67.0,90.0,73.0,77.0,84.0,88.0,97.0,96.0,92.0,94.0,103.0,0.0,0.0,0.0,0.0,0.0
1.几内亚比绍.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,28.0,29.0,14.0,23.0,16.0,20.0,17.0,11.0,16.0,28.0,21.0,12.0,9.0,9.0,-1.0,-3.448276,-1.0,-0.000415,-1.7e-05
1.几内亚比绍.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,1.0,2.0,,,,1.0,,,,1.0,,,1.0,,-1.0,-50.0,-1.0,-0.000415,-1.7e-05
1.几内亚比绍.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,27.0,27.0,14.0,23.0,16.0,19.0,17.0,11.0,16.0,27.0,21.0,12.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0
1.几内亚比绍.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,57.0,56.0,59.0,44.0,74.0,53.0,60.0,73.0,72.0,69.0,75.0,80.0,85.0,94.0,1.0,1.785714,1.0,0.000415,1.7e-05
1.列支敦士登,列支敦士登MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,186.0,65.0,80.0,51.0,57.0,49.0,51.0,48.0,43.0,39.0,50.0,33.0,40.0,44.0,121.0,186.153846,121.0,0.050265,0.002095
1.列支敦士登.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,11.0,6.0,2.0,2.0,8.0,2.0,5.0,6.0,3.0,3.0,4.0,3.0,1.0,3.0,5.0,83.333333,5.0,0.002077,8.7e-05
1.列支敦士登.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,,,,1.0,,,1.0,,,,1.0,,,,,,,,
1.列支敦士登.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,11.0,6.0,2.0,1.0,8.0,2.0,4.0,6.0,3.0,3.0,3.0,3.0,1.0,3.0,5.0,83.333333,5.0,0.002077,8.7e-05
1.列支敦士登.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,175.0,59.0,78.0,49.0,49.0,47.0,46.0,42.0,40.0,36.0,46.0,30.0,39.0,41.0,116.0,196.610169,116.0,0.048188,0.002009
1.刚果共和国,刚果共和国MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,461.0,339.0,327.0,326.0,411.0,363.0,412.0,644.0,646.0,774.0,732.0,686.0,716.0,702.0,122.0,35.988201,122.0,0.050681,0.002113
1.刚果共和国.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,206.0,118.0,96.0,79.0,106.0,76.0,95.0,168.0,124.0,168.0,148.0,105.0,79.0,72.0,88.0,74.576271,88.0,0.036557,0.001524
1.刚果共和国.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,1.0,7.0,3.0,3.0,1.0,1.0,5.0,1.0,6.0,3.0,4.0,4.0,6.0,,-6.0,-85.714286,-6.0,-0.002493,-0.000104
1.刚果共和国.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,205.0,111.0,93.0,76.0,105.0,75.0,90.0,167.0,118.0,165.0,144.0,101.0,73.0,72.0,94.0,84.684685,94.0,0.039049,0.001628
1.刚果共和国.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,255.0,221.0,231.0,247.0,305.0,287.0,317.0,476.0,522.0,606.0,584.0,581.0,637.0,630.0,34.0,15.384615,34.0,0.014124,0.000589
1.刚果民主共和国,刚果民主共和国MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,2174.0,1962.0,1965.0,2008.0,2282.0,2257.0,2275.0,3087.0,2911.0,3204.0,3212.0,2965.0,3014.0,3283.0,212.0,10.805301,212.0,0.088068,0.003671
1.刚果民主共和国.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,695.0,445.0,368.0,378.0,397.0,327.0,363.0,557.0,513.0,618.0,668.0,446.0,334.0,339.0,250.0,56.179775,250.0,0.103854,0.004329
1.刚果民主共和国.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,23.0,19.0,24.0,21.0,17.0,5.0,3.0,8.0,15.0,17.0,23.0,16.0,20.0,23.0,4.0,21.052632,4.0,0.001662,6.9e-05
1.刚果民主共和国.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,672.0,426.0,344.0,357.0,380.0,322.0,360.0,549.0,498.0,601.0,645.0,430.0,314.0,316.0,246.0,57.746479,246.0,0.102193,0.00426
1.刚果民主共和国.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,1479.0,1517.0,1597.0,1630.0,1885.0,1930.0,1912.0,2530.0,2398.0,2586.0,2544.0,2519.0,2680.0,2944.0,-38.0,-2.504944,-38.0,-0.015786,-0.000658
1.利比亚,利比亚MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,1604.0,1572.0,1601.0,1526.0,1969.0,2113.0,2132.0,2644.0,2475.0,3096.0,3145.0,3618.0,3626.0,3701.0,32.0,2.035623,32.0,0.013293,0.000554
1.利比亚.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,417.0,362.0,293.0,217.0,331.0,304.0,292.0,450.0,301.0,584.0,462.0,385.0,298.0,362.0,55.0,15.19337,55.0,0.022848,0.000952
1.利比亚.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,13.0,18.0,26.0,7.0,11.0,2.0,4.0,8.0,12.0,16.0,17.0,22.0,8.0,18.0,-5.0,-27.777778,-5.0,-0.002077,-8.7e-05
1.利比亚.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,404.0,344.0,267.0,210.0,320.0,302.0,288.0,442.0,289.0,568.0,445.0,363.0,290.0,344.0,60.0,17.44186,60.0,0.024925,0.001039
1.利比亚.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,1187.0,1210.0,1308.0,1309.0,1638.0,1809.0,1840.0,2194.0,2174.0,2512.0,2683.0,3233.0,3328.0,3339.0,-23.0,-1.900826,-23.0,-0.009555,-0.000398
1.利比里亚,利比里亚MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,4964.0,4936.0,5050.0,5088.0,5761.0,5753.0,5766.0,7539.0,7694.0,7499.0,7928.0,8166.0,8182.0,8126.0,28.0,0.567261,28.0,0.011632,0.000485
1.利比里亚.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,1059.0,1019.0,976.0,926.0,1121.0,1090.0,964.0,1137.0,1305.0,1219.0,1246.0,1280.0,1218.0,1266.0,40.0,3.925417,40.0,0.016617,0.000693
1.利比里亚.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,11.0,25.0,27.0,7.0,11.0,7.0,9.0,9.0,28.0,35.0,25.0,33.0,31.0,38.0,-14.0,-56.0,-14.0,-0.005816,-0.000242
1.利比里亚.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,1048.0,994.0,949.0,919.0,1110.0,1083.0,955.0,1128.0,1277.0,1184.0,1221.0,1247.0,1187.0,1228.0,54.0,5.432596,54.0,0.022433,0.000935
1.利比里亚.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,3905.0,3917.0,4074.0,4162.0,4640.0,4663.0,4802.0,6402.0,6389.0,6280.0,6682.0,6886.0,6964.0,6860.0,-12.0,-0.306357,-12.0,-0.004985,-0.000208
1.加拿大,加拿大MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,116980.0,107810.0,109254.0,98580.0,106899.0,120789.0,113331.0,155072.0,121732.0,132720.0,132970.0,132478.0,127579.0,120209.0,9170.0,8.505704,9170.0,3.809373,0.158784
1.加拿大.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,21858.0,19358.0,21910.0,14622.0,16016.0,20845.0,14612.0,14700.0,6668.0,8473.0,8677.0,10001.0,8776.0,7650.0,2500.0,12.914557,2500.0,1.038542,0.043289
1.加拿大.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,8896.0,8526.0,10720.0,5027.0,4681.0,6050.0,2219.0,459.0,1731.0,2157.0,1962.0,2074.0,1815.0,1726.0,370.0,4.339667,370.0,0.153704,0.006407
1.加拿大.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,12962.0,10832.0,11190.0,9595.0,11335.0,14795.0,12393.0,14241.0,4937.0,6316.0,6715.0,7927.0,6961.0,5924.0,2130.0,19.663959,2130.0,0.884838,0.036882
1.加拿大.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,95122.0,88452.0,87344.0,83958.0,90883.0,99944.0,98719.0,140372.0,115064.0,124247.0,124293.0,122477.0,118803.0,112559.0,6670.0,7.540813,6670.0,2.770831,0.115495
1.加纳,加纳MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,12959.0,7763.0,5030.0,4678.0,5386.0,5456.0,4855.0,6169.0,5350.0,5582.0,5558.0,5850.0,6032.0,6374.0,5196.0,66.932887,5196.0,2.158506,0.089972
1.加纳.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,7066.0,3924.0,1096.0,930.0,1120.0,1059.0,792.0,1047.0,668.0,732.0,690.0,670.0,700.0,805.0,3142.0,80.071356,3142.0,1.30524,0.054406
1.加纳.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,177.0,51.0,55.0,33.0,30.0,20.0,14.0,22.0,64.0,72.0,54.0,60.0,60.0,77.0,126.0,247.058824,126.0,0.052343,0.002182
1.加纳.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,6889.0,3873.0,1041.0,897.0,1090.0,1039.0,778.0,1025.0,604.0,660.0,636.0,610.0,640.0,728.0,3016.0,77.87245,3016.0,1.252898,0.052224
1.加纳.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,5893.0,3839.0,3934.0,3748.0,4266.0,4397.0,4063.0,5122.0,4682.0,4850.0,4868.0,5180.0,5332.0,5569.0,2054.0,53.503517,2054.0,0.853266,0.035566
1.加蓬,加蓬MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,151.0,126.0,157.0,295.0,355.0,396.0,358.0,532.0,434.0,508.0,485.0,455.0,508.0,571.0,25.0,19.84127,25.0,0.010385,0.000433
1.加蓬.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,17.0,16.0,16.0,57.0,49.0,72.0,58.0,81.0,56.0,97.0,80.0,53.0,40.0,49.0,1.0,6.25,1.0,0.000415,1.7e-05
1.加蓬.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,2.0,1.0,2.0,5.0,,3.0,,1.0,5.0,6.0,3.0,2.0,2.0,2.0,1.0,100.0,1.0,0.000415,1.7e-05
1.加蓬.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,15.0,15.0,14.0,52.0,49.0,69.0,58.0,80.0,51.0,91.0,77.0,51.0,38.0,47.0,0.0,0.0,0.0,0.0,0.0
1.加蓬.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,134.0,110.0,141.0,238.0,306.0,324.0,300.0,451.0,378.0,411.0,405.0,402.0,468.0,522.0,24.0,21.818182,24.0,0.00997,0.000416
1.匈牙利,匈牙利MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,9359.0,8889.0,8753.0,8171.0,9059.0,10697.0,9626.0,12786.0,11404.0,13475.0,13203.0,13546.0,13038.0,13171.0,470.0,5.287434,470.0,0.195246,0.008138
1.匈牙利.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,1301.0,1166.0,1089.0,981.0,1121.0,1400.0,1204.0,1284.0,870.0,1340.0,1297.0,1193.0,1098.0,1095.0,135.0,11.578045,135.0,0.056081,0.002338
1.匈牙利.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,61.0,48.0,78.0,57.0,43.0,52.0,30.0,35.0,110.0,126.0,107.0,87.0,87.0,105.0,13.0,27.083333,13.0,0.0054,0.000225
1.匈牙利.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,1240.0,1118.0,1011.0,924.0,1078.0,1348.0,1174.0,1249.0,760.0,1214.0,1190.0,1106.0,1011.0,990.0,122.0,10.912343,122.0,0.050681,0.002113
1.匈牙利.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,8058.0,7723.0,7664.0,7190.0,7938.0,9297.0,8422.0,11502.0,10534.0,12135.0,11906.0,12353.0,11940.0,12076.0,335.0,4.337693,335.0,0.139165,0.005801
1.北马其顿,北马其顿MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,6747.0,6327.0,6116.0,5567.0,6604.0,6488.0,5978.0,8399.0,7293.0,8656.0,8354.0,7876.0,8126.0,7887.0,420.0,6.638217,420.0,0.174475,0.007273
1.北马其顿.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,1002.0,833.0,826.0,640.0,803.0,760.0,752.0,682.0,375.0,540.0,539.0,433.0,535.0,458.0,169.0,20.288115,169.0,0.070205,0.002926
1.北马其顿.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,24.0,17.0,24.0,18.0,18.0,8.0,13.0,7.0,18.0,14.0,17.0,7.0,14.0,16.0,7.0,41.176471,7.0,0.002908,0.000121
1.北马其顿.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,978.0,816.0,802.0,622.0,785.0,752.0,739.0,675.0,357.0,526.0,522.0,426.0,521.0,442.0,162.0,19.852941,162.0,0.067298,0.002805
1.北马其顿.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,5745.0,5494.0,5290.0,4927.0,5801.0,5728.0,5226.0,7717.0,6918.0,8116.0,7815.0,7443.0,7591.0,7429.0,251.0,4.56862,251.0,0.10427,0.004346
1.北马里亚纳群岛,北马里亚纳群岛MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,3.0,7.0,82.0,79.0,79.0,32.0,23.0,21.0,21.0,24.0,25.0,22.0,25.0,25.0,-4.0,-57.142857,-4.0,-0.001662,-6.9e-05
1.北马里亚纳群岛.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,,,14.0,8.0,15.0,7.0,4.0,2.0,,1.0,1.0,2.0,1.0,,,,,,
1.北马里亚纳群岛.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,,,4.0,1.0,1.0,2.0,,,,,,,,,,,,,
1.北马里亚纳群岛.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,,,10.0,7.0,14.0,5.0,4.0,2.0,,1.0,1.0,2.0,1.0,,,,,,
1.北马里亚纳群岛.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,,,68.0,71.0,64.0,25.0,19.0,19.0,,23.0,24.0,20.0,24.0,,,,,,
1.南极洲,南极洲MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,12.0,2.0,,1.0,1.0,,,,,,1.0,,,,10.0,500.0,10.0,0.004154,0.000173
1.南极洲.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,,,,,,,,,,,,,,,,,,,
1.南极洲.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,,,,,,,,,,,,,,,,,,,
