abcode,rate_type,lcx,retention_rate,retention_rate_source,power_a,power_b
28907,adj,99,0.01773466,预估,0.12849194,-0.430967
28907,adj,100,0.01765801,预估,0.12849194,-0.430967
28907,adj,101,0.01758245,预估,0.12849194,-0.430967
28907,adj,102,0.01750795,预估,0.12849194,-0.430967
28907,adj,103,0.01743449,预估,0.12849194,-0.430967
28907,adj,104,0.01736205,预估,0.12849194,-0.430967
28907,adj,105,0.01729059,预估,0.12849194,-0.430967
28907,adj,106,0.01722010,预估,0.12849194,-0.430967
28907,adj,107,0.01715056,预估,0.12849194,-0.430967
28907,adj,108,0.01708194,预估,0.12849194,-0.430967
28907,adj,109,0.01701422,预估,0.12849194,-0.430967
28907,adj,110,0.01694739,预估,0.12849194,-0.430967
28907,adj,111,0.01688142,预估,0.12849194,-0.430967
28907,adj,112,0.01681630,预估,0.12849194,-0.430967
28907,adj,113,0.01675200,预估,0.12849194,-0.430967
28907,adj,114,0.01668851,预估,0.12849194,-0.430967
28907,adj,115,0.01662582,预估,0.12849194,-0.430967
28907,adj,116,0.01656389,预估,0.12849194,-0.430967
28907,adj,117,0.01650273,预估,0.12849194,-0.430967
28907,adj,118,0.01644231,预估,0.12849194,-0.430967
28907,adj,119,0.01638262,预估,0.12849194,-0.430967
28907,adj,120,0.01632365,预估,0.12849194,-0.430967
28907,adj,121,0.01626537,预估,0.12849194,-0.430967
28907,adj,122,0.01620778,预估,0.12849194,-0.430967
28907,adj,123,0.01615086,预估,0.12849194,-0.430967
28907,adj,124,0.01609460,预估,0.12849194,-0.430967
28907,adj,125,0.01603898,预估,0.12849194,-0.430967
28907,adj,126,0.01598399,预估,0.12849194,-0.430967
28907,adj,127,0.01592963,预估,0.12849194,-0.430967
28907,adj,128,0.01587588,预估,0.12849194,-0.430967
28907,adj,129,0.01582272,预估,0.12849194,-0.430967
28907,adj,130,0.01577015,预估,0.12849194,-0.430967
28907,adj,131,0.01571816,预估,0.12849194,-0.430967
28907,adj,132,0.01566673,预估,0.12849194,-0.430967
28907,adj,133,0.01561585,预估,0.12849194,-0.430967
28907,adj,134,0.01556552,预估,0.12849194,-0.430967
28907,adj,135,0.01551573,预估,0.12849194,-0.430967
28907,adj,136,0.01546646,预估,0.12849194,-0.430967
28907,adj,137,0.01541770,预估,0.12849194,-0.430967
28907,adj,138,0.01536945,预估,0.12849194,-0.430967
28907,adj,139,0.01532170,预估,0.12849194,-0.430967
28907,adj,140,0.01527444,预估,0.12849194,-0.430967
28907,adj,141,0.01522766,预估,0.12849194,-0.430967
28907,adj,142,0.01518135,预估,0.12849194,-0.430967
28907,adj,143,0.01513551,预估,0.12849194,-0.430967
28907,adj,144,0.01509012,预估,0.12849194,-0.430967
28907,adj,145,0.01504518,预估,0.12849194,-0.430967
28907,adj,146,0.01500068,预估,0.12849194,-0.430967
28907,adj,147,0.01495662,预估,0.12849194,-0.430967
28907,adj,148,0.01491298,预估,0.12849194,-0.430967
28907,adj,149,0.01486977,预估,0.12849194,-0.430967
28907,adj,150,0.01482696,预估,0.12849194,-0.430967
28907,adj,151,0.01478457,预估,0.12849194,-0.430967
28907,adj,152,0.01474257,预估,0.12849194,-0.430967
28907,adj,153,0.01470096,预估,0.12849194,-0.430967
28907,adj,154,0.01465975,预估,0.12849194,-0.430967
28907,adj,155,0.01461891,预估,0.12849194,-0.430967
28907,adj,156,0.01457845,预估,0.12849194,-0.430967
28907,adj,157,0.01453836,预估,0.12849194,-0.430967
28907,adj,158,0.01449863,预估,0.12849194,-0.430967
28907,adj,159,0.01445926,预估,0.12849194,-0.430967
28907,adj,160,0.01442025,预估,0.12849194,-0.430967
28907,adj,161,0.01438158,预估,0.12849194,-0.430967
28907,adj,162,0.01434325,预估,0.12849194,-0.430967
28907,adj,163,0.01430526,预估,0.12849194,-0.430967
28907,adj,164,0.01426761,预估,0.12849194,-0.430967
28907,adj,165,0.01423028,预估,0.12849194,-0.430967
28907,adj,166,0.01419327,预估,0.12849194,-0.430967
28907,adj,167,0.01415658,预估,0.12849194,-0.430967
28907,adj,168,0.01412020,预估,0.12849194,-0.430967
28907,adj,169,0.01408413,预估,0.12849194,-0.430967
28907,adj,170,0.01404837,预估,0.12849194,-0.430967
28907,adj,171,0.01401290,预估,0.12849194,-0.430967
28907,adj,172,0.01397773,预估,0.12849194,-0.430967
28907,adj,173,0.01394285,预估,0.12849194,-0.430967
28907,adj,174,0.01390826,预估,0.12849194,-0.430967
28907,adj,175,0.01387396,预估,0.12849194,-0.430967
28907,adj,176,0.01383993,预估,0.12849194,-0.430967
28907,adj,177,0.01380618,预估,0.12849194,-0.430967
28907,adj,178,0.01377270,预估,0.12849194,-0.430967
28907,adj,179,0.01373948,预估,0.12849194,-0.430967
28907,adj,180,0.01370654,预估,0.12849194,-0.430967
28907,adj,181,0.01367385,预估,0.12849194,-0.430967
28907,adj,182,0.01364142,预估,0.12849194,-0.430967
28907,adj,183,0.01360924,预估,0.12849194,-0.430967
28907,adj,184,0.01357732,预估,0.12849194,-0.430967
28907,adj,185,0.01354564,预估,0.12849194,-0.430967
28907,adj,186,0.01351421,预估,0.12849194,-0.430967
28907,adj,187,0.01348301,预估,0.12849194,-0.430967
28907,adj,188,0.01345206,预估,0.12849194,-0.430967
28907,adj,189,0.01342134,预估,0.12849194,-0.430967
28907,adj,190,0.01339085,预估,0.12849194,-0.430967
28907,adj,191,0.01336059,预估,0.12849194,-0.430967
28907,adj,192,0.01333055,预估,0.12849194,-0.430967
28907,adj,193,0.01330074,预估,0.12849194,-0.430967
28907,adj,194,0.01327115,预估,0.12849194,-0.430967
28907,adj,195,0.01324178,预估,0.12849194,-0.430967
28907,adj,196,0.01321262,预估,0.12849194,-0.430967
28907,adj,197,0.01318367,预估,0.12849194,-0.430967
28907,adj,198,0.01315494,预估,0.12849194,-0.430967
28907,adj,199,0.01312641,预估,0.12849194,-0.430967
28907,adj,200,0.01309808,预估,0.12849194,-0.430967
28907,adj,201,0.01306996,预估,0.12849194,-0.430967
28907,adj,202,0.01304203,预估,0.12849194,-0.430967
28907,adj,203,0.01301431,预估,0.12849194,-0.430967
28907,adj,204,0.01298678,预估,0.12849194,-0.430967
28907,adj,205,0.01295944,预估,0.12849194,-0.430967
28907,adj,206,0.01293229,预估,0.12849194,-0.430967
28907,adj,207,0.01290532,预估,0.12849194,-0.430967
28907,adj,208,0.01287855,预估,0.12849194,-0.430967
28907,adj,209,0.01285196,预估,0.12849194,-0.430967
28907,adj,210,0.01282554,预估,0.12849194,-0.430967
28907,adj,211,0.01279931,预估,0.12849194,-0.430967
28907,adj,212,0.01277326,预估,0.12849194,-0.430967
28907,adj,213,0.01274738,预估,0.12849194,-0.430967
28907,adj,214,0.01272167,预估,0.12849194,-0.430967
28907,adj,215,0.01269614,预估,0.12849194,-0.430967
28907,adj,216,0.01267077,预估,0.12849194,-0.430967
28907,adj,217,0.01264558,预估,0.12849194,-0.430967
28907,adj,218,0.01262055,预估,0.12849194,-0.430967
28907,adj,219,0.01259568,预估,0.12849194,-0.430967
28907,adj,220,0.01257097,预估,0.12849194,-0.430967
28907,adj,221,0.01254643,预估,0.12849194,-0.430967
28907,adj,222,0.01252204,预估,0.12849194,-0.430967
28907,adj,223,0.01249781,预估,0.12849194,-0.430967
28907,adj,224,0.01247373,预估,0.12849194,-0.430967
28907,adj,225,0.01244981,预估,0.12849194,-0.430967
28907,adj,226,0.01242604,预估,0.12849194,-0.430967
28907,adj,227,0.01240242,预估,0.12849194,-0.430967
28907,adj,228,0.01237894,预估,0.12849194,-0.430967
28907,adj,229,0.01235562,预估,0.12849194,-0.430967
28907,adj,230,0.01233244,预估,0.12849194,-0.430967
28907,adj,231,0.01230940,预估,0.12849194,-0.430967
28907,adj,232,0.01228651,预估,0.12849194,-0.430967
28907,adj,233,0.01226375,预估,0.12849194,-0.430967
28907,adj,234,0.01224114,预估,0.12849194,-0.430967
28907,adj,235,0.01221866,预估,0.12849194,-0.430967
28907,adj,236,0.01219632,预估,0.12849194,-0.430967
28907,adj,237,0.01217412,预估,0.12849194,-0.430967
28907,adj,238,0.01215205,预估,0.12849194,-0.430967
28907,adj,239,0.01213011,预估,0.12849194,-0.430967
28907,adj,240,0.01210830,预估,0.12849194,-0.430967
28907,adj,241,0.01208662,预估,0.12849194,-0.430967
28907,adj,242,0.01206507,预估,0.12849194,-0.430967
28907,adj,243,0.01204365,预估,0.12849194,-0.430967
28907,adj,244,0.01202235,预估,0.12849194,-0.430967
28907,adj,245,0.01200118,预估,0.12849194,-0.430967
28907,adj,246,0.01198013,预估,0.12849194,-0.430967
28907,adj,247,0.01195920,预估,0.12849194,-0.430967
28907,adj,248,0.01193840,预估,0.12849194,-0.430967
28907,adj,249,0.01191771,预估,0.12849194,-0.430967
28907,adj,250,0.01189714,预估,0.12849194,-0.430967
28907,adj,251,0.01187669,预估,0.12849194,-0.430967
28907,adj,252,0.01185636,预估,0.12849194,-0.430967
28907,adj,253,0.01183614,预估,0.12849194,-0.430967
28907,adj,254,0.01181603,预估,0.12849194,-0.430967
28907,adj,255,0.01179604,预估,0.12849194,-0.430967
28907,adj,256,0.01177616,预估,0.12849194,-0.430967
28907,adj,257,0.01175639,预估,0.12849194,-0.430967
28907,adj,258,0.01173673,预估,0.12849194,-0.430967
28907,adj,259,0.01171718,预估,0.12849194,-0.430967
28907,adj,260,0.01169774,预估,0.12849194,-0.430967
28907,adj,261,0.01167840,预估,0.12849194,-0.430967
28907,adj,262,0.01165917,预估,0.12849194,-0.430967
28907,adj,263,0.01164004,预估,0.12849194,-0.430967
28907,adj,264,0.01162102,预估,0.12849194,-0.430967
28907,adj,265,0.01160210,预估,0.12849194,-0.430967
28907,adj,266,0.01158328,预估,0.12849194,-0.430967
28907,adj,267,0.01156457,预估,0.12849194,-0.430967
28907,adj,268,0.01154595,预估,0.12849194,-0.430967
28907,adj,269,0.01152743,预估,0.12849194,-0.430967
28907,adj,270,0.01150901,预估,0.12849194,-0.430967
28907,adj,271,0.01149069,预估,0.12849194,-0.430967
28907,adj,272,0.01147247,预估,0.12849194,-0.430967
28907,adj,273,0.01145434,预估,0.12849194,-0.430967
28907,adj,274,0.01143630,预估,0.12849194,-0.430967
28907,adj,275,0.01141836,预估,0.12849194,-0.430967
28907,adj,276,0.01140051,预估,0.12849194,-0.430967
28907,adj,277,0.01138276,预估,0.12849194,-0.430967
28907,adj,278,0.01136509,预估,0.12849194,-0.430967
28907,adj,279,0.01134752,预估,0.12849194,-0.430967
28907,adj,280,0.01133004,预估,0.12849194,-0.430967
28907,adj,281,0.01131264,预估,0.12849194,-0.430967
28907,adj,282,0.01129534,预估,0.12849194,-0.430967
28907,adj,283,0.01127812,预估,0.12849194,-0.430967
28907,adj,284,0.01126099,预估,0.12849194,-0.430967
28907,adj,285,0.01124394,预估,0.12849194,-0.430967
28907,adj,286,0.01122698,预估,0.12849194,-0.430967
28907,adj,287,0.01121011,预估,0.12849194,-0.430967
28907,adj,288,0.01119331,预估,0.12849194,-0.430967
28907,adj,289,0.01117661,预估,0.12849194,-0.430967
28907,adj,290,0.01115998,预估,0.12849194,-0.430967
28907,adj,291,0.01114344,预估,0.12849194,-0.430967
28907,adj,292,0.01112697,预估,0.12849194,-0.430967
28907,adj,293,0.01111059,预估,0.12849194,-0.430967
28907,adj,294,0.01109429,预估,0.12849194,-0.430967
28907,adj,295,0.01107807,预估,0.12849194,-0.430967
28907,adj,296,0.01106192,预估,0.12849194,-0.430967
28907,adj,297,0.01104585,预估,0.12849194,-0.430967
28907,adj,298,0.01102986,预估,0.12849194,-0.430967
28907,adj,299,0.01101395,预估,0.12849194,-0.430967
28907,adj,300,0.01099811,预估,0.12849194,-0.430967
28907,adj,301,0.01098235,预估,0.12849194,-0.430967
28907,adj,302,0.01096666,预估,0.12849194,-0.430967
28907,adj,303,0.01095105,预估,0.12849194,-0.430967
28907,adj,304,0.01093551,预估,0.12849194,-0.430967
28907,adj,305,0.01092005,预估,0.12849194,-0.430967
28907,adj,306,0.01090465,预估,0.12849194,-0.430967
28907,adj,307,0.01088933,预估,0.12849194,-0.430967
28907,adj,308,0.01087408,预估,0.12849194,-0.430967
28907,adj,309,0.01085890,预估,0.12849194,-0.430967
28907,adj,310,0.01084379,预估,0.12849194,-0.430967
28907,adj,311,0.01082875,预估,0.12849194,-0.430967
28907,adj,312,0.01081378,预估,0.12849194,-0.430967
28907,adj,313,0.01079887,预估,0.12849194,-0.430967
28907,adj,314,0.01078404,预估,0.12849194,-0.430967
28907,adj,315,0.01076927,预估,0.12849194,-0.430967
28907,adj,316,0.01075457,预估,0.12849194,-0.430967
28907,adj,317,0.01073994,预估,0.12849194,-0.430967
28907,adj,318,0.01072537,预估,0.12849194,-0.430967
28907,adj,319,0.01071086,预估,0.12849194,-0.430967
28907,adj,320,0.01069643,预估,0.12849194,-0.430967
28907,adj,321,0.01068205,预估,0.12849194,-0.430967
28907,adj,322,0.01066774,预估,0.12849194,-0.430967
28907,adj,323,0.01065350,预估,0.12849194,-0.430967
28907,adj,324,0.01063931,预估,0.12849194,-0.430967
28907,adj,325,0.01062519,预估,0.12849194,-0.430967
28907,adj,326,0.01061114,预估,0.12849194,-0.430967
28907,adj,327,0.01059714,预估,0.12849194,-0.430967
28907,adj,328,0.01058320,预估,0.12849194,-0.430967
28907,adj,329,0.01056933,预估,0.12849194,-0.430967
28907,adj,330,0.01055551,预估,0.12849194,-0.430967
28907,adj,331,0.01054176,预估,0.12849194,-0.430967
28907,adj,332,0.01052806,预估,0.12849194,-0.430967
28907,adj,333,0.01051442,预估,0.12849194,-0.430967
28907,adj,334,0.01050085,预估,0.12849194,-0.430967
28907,adj,335,0.01048732,预估,0.12849194,-0.430967
28907,adj,336,0.01047386,预估,0.12849194,-0.430967
28907,adj,337,0.01046046,预估,0.12849194,-0.430967
28907,adj,338,0.01044711,预估,0.12849194,-0.430967
28907,adj,339,0.01043381,预估,0.12849194,-0.430967
28907,adj,340,0.01042058,预估,0.12849194,-0.430967
28907,adj,341,0.01040740,预估,0.12849194,-0.430967
28907,adj,342,0.01039427,预估,0.12849194,-0.430967
28907,adj,343,0.01038120,预估,0.12849194,-0.430967
28907,adj,344,0.01036818,预估,0.12849194,-0.430967
28907,adj,345,0.01035522,预估,0.12849194,-0.430967
28907,adj,346,0.01034231,预估,0.12849194,-0.430967
28907,adj,347,0.01032946,预估,0.12849194,-0.430967
28907,adj,348,0.01031666,预估,0.12849194,-0.430967
28907,adj,349,0.01030390,预估,0.12849194,-0.430967
28907,adj,350,0.01029121,预估,0.12849194,-0.430967
28907,adj,351,0.01027856,预估,0.12849194,-0.430967
28907,adj,352,0.01026597,预估,0.12849194,-0.430967
28907,adj,353,0.01025342,预估,0.12849194,-0.430967
28907,adj,354,0.01024093,预估,0.12849194,-0.430967
28907,adj,355,0.01022849,预估,0.12849194,-0.430967
28907,adj,356,0.01021610,预估,0.12849194,-0.430967
28907,adj,357,0.01020375,预估,0.12849194,-0.430967
28907,adj,358,0.01019146,预估,0.12849194,-0.430967
28907,adj,359,0.01017922,预估,0.12849194,-0.430967
28907,adj,360,0.01016702,预估,0.12849194,-0.430967
28907,adj,361,0.01015487,预估,0.12849194,-0.430967
28907,adj,362,0.01014277,预估,0.12849194,-0.430967
28907,adj,363,0.01013072,预估,0.12849194,-0.430967
28907,adj,364,0.01011872,预估,0.12849194,-0.430967
28907,adj,365,0.01010676,预估,0.12849194,-0.430967
